Department,Metric,Subdivision,Date of business,UTC datetime,Stream,Value
FOH,Sales,Forecast,20/05/2024,20/05/2024 00:00:00,Food,3900.0
FOH,Sales,Forecast,20/05/2024,20/05/2024 00:00:00,Beverage,1500.0
FOH,Sales,Actual,20/05/2024,20/05/2024 10:00:00,Food,16.5833
FOH,Sales,Actual,20/05/2024,20/05/2024 11:00:00,Beverage,36.0833
FOH,Sales,Actual,20/05/2024,20/05/2024 11:00:00,Food,103.625
FOH,Sales,Actual,20/05/2024,20/05/2024 12:00:00,Beverage,186.0833
FOH,Sales,Actual,20/05/2024,20/05/2024 12:00:00,Food,596.6667
FOH,Sales,Actual,20/05/2024,20/05/2024 13:00:00,Beverage,194.5
FOH,Sales,Actual,20/05/2024,20/05/2024 13:00:00,Food,506.4167
FOH,Sales,Actual,20/05/2024,20/05/2024 14:00:00,Beverage,205.2917
FOH,Sales,Actual,20/05/2024,20/05/2024 14:00:00,Food,391.375
FOH,Sales,Actual,20/05/2024,20/05/2024 15:00:00,Beverage,113.125
FOH,Sales,Actual,20/05/2024,20/05/2024 15:00:00,Food,233.0
FOH,Sales,Actual,20/05/2024,20/05/2024 16:00:00,Beverage,40.75
FOH,Sales,Actual,20/05/2024,20/05/2024 16:00:00,Food,98.0417
FOH,Sales,Actual,20/05/2024,20/05/2024 17:00:00,Beverage,140.9583
FOH,Sales,Actual,20/05/2024,20/05/2024 17:00:00,Food,367.2917
FOH,Sales,Actual,20/05/2024,20/05/2024 18:00:00,Beverage,329.5833
FOH,Sales,Actual,20/05/2024,20/05/2024 18:00:00,Food,631.125
FOH,Sales,Actual,20/05/2024,20/05/2024 19:00:00,Beverage,250.25
FOH,Sales,Actual,20/05/2024,20/05/2024 19:00:00,Food,642.0
FOH,Sales,Actual,20/05/2024,20/05/2024 20:00:00,Beverage,191.1667
FOH,Sales,Actual,20/05/2024,20/05/2024 20:00:00,Food,488.0833
FOH,Sales,Actual,20/05/2024,20/05/2024 21:00:00,Beverage,57.2917
FOH,Sales,Actual,20/05/2024,20/05/2024 21:00:00,Food,140.1667
FOH,Sales,Forecast,21/05/2024,21/05/2024 00:00:00,Food,5000.0
FOH,Sales,Forecast,21/05/2024,21/05/2024 00:00:00,Beverage,1800.0
FOH,Sales,Actual,21/05/2024,21/05/2024 10:00:00,Beverage,4.125
FOH,Sales,Actual,21/05/2024,21/05/2024 10:00:00,Food,13.0417
FOH,Sales,Actual,21/05/2024,21/05/2024 11:00:00,Beverage,21.5
FOH,Sales,Actual,21/05/2024,21/05/2024 11:00:00,Food,37.2917
FOH,Sales,Actual,21/05/2024,21/05/2024 12:00:00,Beverage,203.7917
FOH,Sales,Actual,21/05/2024,21/05/2024 12:00:00,Food,708.1667
FOH,Sales,Actual,21/05/2024,21/05/2024 13:00:00,Beverage,220.375
FOH,Sales,Actual,21/05/2024,21/05/2024 13:00:00,Food,494.6667
FOH,Sales,Actual,21/05/2024,21/05/2024 14:00:00,Beverage,227.625
FOH,Sales,Actual,21/05/2024,21/05/2024 14:00:00,Food,487.0
FOH,Sales,Actual,21/05/2024,21/05/2024 15:00:00,Beverage,171.0833
FOH,Sales,Actual,21/05/2024,21/05/2024 15:00:00,Food,316.25
FOH,Sales,Actual,21/05/2024,21/05/2024 16:00:00,Beverage,95.5417
FOH,Sales,Actual,21/05/2024,21/05/2024 16:00:00,Food,192.4583
FOH,Sales,Actual,21/05/2024,21/05/2024 17:00:00,Beverage,197.7917
FOH,Sales,Actual,21/05/2024,21/05/2024 17:00:00,Food,395.2917
FOH,Sales,Actual,21/05/2024,21/05/2024 18:00:00,Beverage,313.375
FOH,Sales,Actual,21/05/2024,21/05/2024 18:00:00,Food,752.2917
FOH,Sales,Actual,21/05/2024,21/05/2024 19:00:00,Beverage,344.7083
FOH,Sales,Actual,21/05/2024,21/05/2024 19:00:00,Food,918.4167
FOH,Sales,Actual,21/05/2024,21/05/2024 20:00:00,Beverage,240.7083
FOH,Sales,Actual,21/05/2024,21/05/2024 20:00:00,Food,511.2917
FOH,Sales,Actual,21/05/2024,21/05/2024 21:00:00,Beverage,29.2917
FOH,Sales,Actual,21/05/2024,21/05/2024 21:00:00,Food,85.625
FOH,Sales,Actual,21/05/2024,21/05/2024 22:00:00,Beverage,0.0
FOH,Sales,Actual,21/05/2024,21/05/2024 22:00:00,Food,0.0
FOH,Sales,Forecast,22/05/2024,22/05/2024 00:00:00,Food,5500.0
FOH,Sales,Forecast,22/05/2024,22/05/2024 00:00:00,Beverage,2300.0
FOH,Sales,Actual,22/05/2024,22/05/2024 10:00:00,Beverage,11.5833
FOH,Sales,Actual,22/05/2024,22/05/2024 10:00:00,Food,16.5833
FOH,Sales,Actual,22/05/2024,22/05/2024 11:00:00,Beverage,1.4583
FOH,Sales,Actual,22/05/2024,22/05/2024 11:00:00,Food,15.7917
FOH,Sales,Actual,22/05/2024,22/05/2024 12:00:00,Beverage,182.1667
FOH,Sales,Actual,22/05/2024,22/05/2024 12:00:00,Food,486.375
FOH,Sales,Actual,22/05/2024,22/05/2024 13:00:00,Beverage,57.75
FOH,Sales,Actual,22/05/2024,22/05/2024 13:00:00,Food,442.3333
FOH,Sales,Actual,22/05/2024,22/05/2024 14:00:00,Beverage,151.625
FOH,Sales,Actual,22/05/2024,22/05/2024 14:00:00,Food,222.625
