Department,Metric,Subdivision,Date of business,UTC datetime,Stream,Value
FOH,Sales,Forecast,28/07/2025,28/07/2025 00:00:00,Food,4500.0
FOH,Sales,Forecast,28/07/2025,28/07/2025 00:00:00,Beverage,1900.0
FOH,Sales,Prediction,28/07/2025,28/07/2025 01:00:00,Food,4447.0
FOH,Sales,Prediction,28/07/2025,28/07/2025 01:00:00,Beverage,1974.0
FOH,Sales,Actual,28/07/2025,28/07/2025 10:00:00,Beverage,2.875
FOH,Sales,Actual,28/07/2025,28/07/2025 10:00:00,Food,23.2083
FOH,Sales,Actual,28/07/2025,28/07/2025 11:00:00,Beverage,28.8333
FOH,Sales,Actual,28/07/2025,28/07/2025 11:00:00,Food,25.7083
FOH,Sales,Actual,28/07/2025,28/07/2025 12:00:00,Beverage,96.0417
FOH,Sales,Actual,28/07/2025,28/07/2025 12:00:00,Food,231.3333
FOH,Sales,Actual,28/07/2025,28/07/2025 13:00:00,Beverage,300.0417
FOH,Sales,Actual,28/07/2025,28/07/2025 13:00:00,Food,687.5
FOH,Sales,Actual,28/07/2025,28/07/2025 14:00:00,Beverage,218.7917
FOH,Sales,Actual,28/07/2025,28/07/2025 14:00:00,Food,444.125
FOH,Sales,Actual,28/07/2025,28/07/2025 15:00:00,Beverage,150.0
FOH,Sales,Actual,28/07/2025,28/07/2025 15:00:00,Food,334.2083
FOH,Sales,Actual,28/07/2025,28/07/2025 16:00:00,Beverage,34.875
FOH,Sales,Actual,28/07/2025,28/07/2025 16:00:00,Food,131.9167
FOH,Sales,Actual,28/07/2025,28/07/2025 17:00:00,Beverage,170.375
FOH,Sales,Actual,28/07/2025,28/07/2025 17:00:00,Food,379.875
FOH,Sales,Actual,28/07/2025,28/07/2025 18:00:00,Beverage,164.7083
FOH,Sales,Actual,28/07/2025,28/07/2025 18:00:00,Food,626.4167
FOH,Sales,Actual,28/07/2025,28/07/2025 19:00:00,Beverage,150.875
FOH,Sales,Actual,28/07/2025,28/07/2025 19:00:00,Food,457.1833
FOH,Sales,Actual,28/07/2025,28/07/2025 20:00:00,Beverage,95.625
FOH,Sales,Actual,28/07/2025,28/07/2025 20:00:00,Food,224.2083
FOH,Sales,Actual,28/07/2025,28/07/2025 21:00:00,Beverage,6.375
FOH,Sales,Actual,28/07/2025,28/07/2025 21:00:00,Food,54.0417
FOH,Sales,Forecast,29/07/2025,29/07/2025 00:00:00,Food,4800.0
FOH,Sales,Forecast,29/07/2025,29/07/2025 00:00:00,Beverage,2000.0
FOH,Sales,Prediction,29/07/2025,29/07/2025 01:00:00,Food,5037.0
FOH,Sales,Prediction,29/07/2025,29/07/2025 01:00:00,Beverage,3372.0
FOH,Sales,Actual,29/07/2025,29/07/2025 10:00:00,Beverage,42.9167
FOH,Sales,Actual,29/07/2025,29/07/2025 10:00:00,Food,187.9583
FOH,Sales,Actual,29/07/2025,29/07/2025 11:00:00,Beverage,34.5833
FOH,Sales,Actual,29/07/2025,29/07/2025 11:00:00,Food,70.125
FOH,Sales,Actual,29/07/2025,29/07/2025 12:00:00,Beverage,181.4583
FOH,Sales,Actual,29/07/2025,29/07/2025 12:00:00,Food,685.0417
FOH,Sales,Actual,29/07/2025,29/07/2025 13:00:00,Beverage,250.7083
FOH,Sales,Actual,29/07/2025,29/07/2025 13:00:00,Food,829.9167
FOH,Sales,Actual,29/07/2025,29/07/2025 14:00:00,Beverage,101.7083
FOH,Sales,Actual,29/07/2025,29/07/2025 14:00:00,Food,248.8333
FOH,Sales,Actual,29/07/2025,29/07/2025 15:00:00,Beverage,247.0417
FOH,Sales,Actual,29/07/2025,29/07/2025 15:00:00,Food,393.7
FOH,Sales,Actual,29/07/2025,29/07/2025 16:00:00,Beverage,150.5833
FOH,Sales,Actual,29/07/2025,29/07/2025 16:00:00,Food,190.625
FOH,Sales,Actual,29/07/2025,29/07/2025 17:00:00,Beverage,152.5417
FOH,Sales,Actual,29/07/2025,29/07/2025 17:00:00,Food,445.1667
FOH,Sales,Actual,29/07/2025,29/07/2025 18:00:00,Beverage,391.125
FOH,Sales,Actual,29/07/2025,29/07/2025 18:00:00,Food,674.875
FOH,Sales,Actual,29/07/2025,29/07/2025 19:00:00,Beverage,349.875
FOH,Sales,Actual,29/07/2025,29/07/2025 19:00:00,Food,1082.2083
FOH,Sales,Actual,29/07/2025,29/07/2025 20:00:00,Beverage,128.0833
FOH,Sales,Actual,29/07/2025,29/07/2025 20:00:00,Food,291.1667
FOH,Sales,Actual,29/07/2025,29/07/2025 21:00:00,Beverage,0.0
FOH,Sales,Actual,29/07/2025,29/07/2025 21:00:00,Food,7.0417
FOH,Sales,Forecast,30/07/2025,30/07/2025 00:00:00,Food,5300.0
FOH,Sales,Forecast,30/07/2025,30/07/2025 00:00:00,Beverage,2300.0
FOH,Sales,Prediction,30/07/2025,30/07/2025 01:00:00,Food,4910.0
FOH,Sales,Prediction,30/07/2025,30/07/2025 01:00:00,Beverage,3384.0
FOH,Sales,Actual,30/07/2025,30/07/2025 10:00:00,Beverage,8.6667
FOH,Sales,Actual,30/07/2025,30/07/2025 10:00:00,Food,83.6833
FOH,Sales,Actual,30/07/2025,30/07/2025 11:00:00,Beverage,56.125
FOH,Sales,Actual,30/07/2025,30/07/2025 11:00:00,Food,218.625
FOH,Sales,Actual,30/07/2025,30/07/2025 12:00:00,Beverage,188.8333
FOH,Sales,Actual,30/07/2025,30/07/2025 12:00:00,Food,530.4167
FOH,Sales,Actual,30/07/2025,30/07/2025 13:00:00,Beverage,241.1667
FOH,Sales,Actual,30/07/2025,30/07/2025 13:00:00,Food,951.7083
FOH,Sales,Actual,30/07/2025,30/07/2025 14:00:00,Beverage,232.9167
FOH,Sales,Actual,30/07/2025,30/07/2025 14:00:00,Food,536.375
FOH,Sales,Actual,30/07/2025,30/07/2025 15:00:00,Beverage,121.75
FOH,Sales,Actual,30/07/2025,30/07/2025 15:00:00,Food,331.5417
FOH,Sales,Actual,30/07/2025,30/07/2025 16:00:00,Beverage,74.4583
FOH,Sales,Actual,30/07/2025,30/07/2025 16:00:00,Food,73.0
FOH,Sales,Actual,30/07/2025,30/07/2025 17:00:00,Beverage,173.0417
FOH,Sales,Actual,30/07/2025,30/07/2025 17:00:00,Food,464.25
FOH,Sales,Actual,30/07/2025,30/07/2025 18:00:00,Beverage,289.6667
FOH,Sales,Actual,30/07/2025,30/07/2025 18:00:00,Food,734.2917
FOH,Sales,Actual,30/07/2025,30/07/2025 19:00:00,Beverage,236.0
FOH,Sales,Actual,30/07/2025,30/07/2025 19:00:00,Food,542.75
FOH,Sales,Actual,30/07/2025,30/07/2025 20:00:00,Beverage,136.5417
FOH,Sales,Actual,30/07/2025,30/07/2025 20:00:00,Food,344.2917
FOH,Sales,Actual,30/07/2025,30/07/2025 21:00:00,Beverage,120.9583
FOH,Sales,Actual,30/07/2025,30/07/2025 21:00:00,Food,75.1667
FOH,Sales,Actual,30/07/2025,30/07/2025 22:00:00,Beverage,0.0
FOH,Sales,Actual,30/07/2025,30/07/2025 22:00:00,Food,0.0
FOH,Sales,Forecast,31/07/2025,31/07/2025 00:00:00,Food,6600.0
FOH,Sales,Forecast,31/07/2025,31/07/2025 00:00:00,Beverage,2800.0
FOH,Sales,Prediction,31/07/2025,31/07/2025 01:00:00,Food,5078.0
FOH,Sales,Prediction,31/07/2025,31/07/2025 01:00:00,Beverage,2714.0
FOH,Sales,Actual,31/07/2025,31/07/2025 10:00:00,Beverage,13.5833
FOH,Sales,Actual,31/07/2025,31/07/2025 10:00:00,Food,81.2083
FOH,Sales,Actual,31/07/2025,31/07/2025 11:00:00,Beverage,21.1667
FOH,Sales,Actual,31/07/2025,31/07/2025 11:00:00,Food,85.7083
FOH,Sales,Actual,31/07/2025,31/07/2025 12:00:00,Beverage,286.0
FOH,Sales,Actual,31/07/2025,31/07/2025 12:00:00,Food,722.625
FOH,Sales,Actual,31/07/2025,31/07/2025 13:00:00,Beverage,393.75
FOH,Sales,Actual,31/07/2025,31/07/2025 13:00:00,Food,1055.125
FOH,Sales,Actual,31/07/2025,31/07/2025 14:00:00,Beverage,216.375
FOH,Sales,Actual,31/07/2025,31/07/2025 14:00:00,Food,419.9167
FOH,Sales,Actual,31/07/2025,31/07/2025 15:00:00,Beverage,66.5
FOH,Sales,Actual,31/07/2025,31/07/2025 15:00:00,Food,193.25
FOH,Sales,Actual,31/07/2025,31/07/2025 16:00:00,Beverage,97.5
FOH,Sales,Actual,31/07/2025,31/07/2025 16:00:00,Food,277.2917
FOH,Sales,Actual,31/07/2025,31/07/2025 17:00:00,Beverage,238.7083
FOH,Sales,Actual,31/07/2025,31/07/2025 17:00:00,Food,638.8333
FOH,Sales,Actual,31/07/2025,31/07/2025 18:00:00,Beverage,509.9167
FOH,Sales,Actual,31/07/2025,31/07/2025 18:00:00,Food,1189.3333
FOH,Sales,Actual,31/07/2025,31/07/2025 19:00:00,Beverage,481.9167
FOH,Sales,Actual,31/07/2025,31/07/2025 19:00:00,Food,1146.9417
FOH,Sales,Actual,31/07/2025,31/07/2025 20:00:00,Beverage,167.2917
FOH,Sales,Actual,31/07/2025,31/07/2025 20:00:00,Food,484.5167
FOH,Sales,Actual,31/07/2025,31/07/2025 21:00:00,Beverage,57.4167
FOH,Sales,Actual,31/07/2025,31/07/2025 21:00:00,Food,17.375
FOH,Sales,Forecast,01/08/2025,01/08/2025 00:00:00,Food,8200.0
FOH,Sales,Forecast,01/08/2025,01/08/2025 00:00:00,Beverage,3300.0
FOH,Sales,Prediction,01/08/2025,01/08/2025 01:00:00,Food,7510.0
FOH,Sales,Prediction,01/08/2025,01/08/2025 01:00:00,Beverage,5195.0
FOH,Sales,Actual,01/08/2025,01/08/2025 09:00:00,Beverage,0.0
FOH,Sales,Actual,01/08/2025,01/08/2025 09:00:00,Food,16.6667
FOH,Sales,Actual,01/08/2025,01/08/2025 10:00:00,Beverage,18.2083
FOH,Sales,Actual,01/08/2025,01/08/2025 10:00:00,Food,58.125
FOH,Sales,Actual,01/08/2025,01/08/2025 11:00:00,Beverage,40.5
FOH,Sales,Actual,01/08/2025,01/08/2025 11:00:00,Food,98.2917
FOH,Sales,Actual,01/08/2025,01/08/2025 12:00:00,Beverage,172.375
FOH,Sales,Actual,01/08/2025,01/08/2025 12:00:00,Food,706.8333
