Department,Metric,Subdivision,Date of business,UTC datetime,Stream,Value
FOH,Sales,Forecast,15/07/2024,15/07/2024 00:00:00,Food,4000.0
FOH,Sales,Forecast,15/07/2024,15/07/2024 00:00:00,Beverage,1500.0
FOH,Sales,Actual,15/07/2024,15/07/2024 10:00:00,Beverage,33.4583
FOH,Sales,Actual,15/07/2024,15/07/2024 10:00:00,Food,21.125
FOH,Sales,Actual,15/07/2024,15/07/2024 11:00:00,Beverage,27.9167
FOH,Sales,Actual,15/07/2024,15/07/2024 11:00:00,Food,146.2083
FOH,Sales,Actual,15/07/2024,15/07/2024 12:00:00,Beverage,138.3333
FOH,Sales,Actual,15/07/2024,15/07/2024 12:00:00,Food,498.75
FOH,Sales,Actual,15/07/2024,15/07/2024 13:00:00,Beverage,225.9167
FOH,Sales,Actual,15/07/2024,15/07/2024 13:00:00,Food,594.1667
FOH,Sales,Actual,15/07/2024,15/07/2024 14:00:00,Beverage,157.25
FOH,Sales,Actual,15/07/2024,15/07/2024 14:00:00,Food,526.6667
FOH,Sales,Actual,15/07/2024,15/07/2024 15:00:00,Beverage,115.125
FOH,Sales,Actual,15/07/2024,15/07/2024 15:00:00,Food,293.2917
FOH,Sales,Actual,15/07/2024,15/07/2024 16:00:00,Beverage,141.25
FOH,Sales,Actual,15/07/2024,15/07/2024 16:00:00,Food,339.2917
FOH,Sales,Actual,15/07/2024,15/07/2024 17:00:00,Beverage,101.4583
FOH,Sales,Actual,15/07/2024,15/07/2024 17:00:00,Food,239.9583
FOH,Sales,Actual,15/07/2024,15/07/2024 18:00:00,Beverage,295.0
FOH,Sales,Actual,15/07/2024,15/07/2024 18:00:00,Food,638.4167
FOH,Sales,Actual,15/07/2024,15/07/2024 19:00:00,Beverage,303.1667
FOH,Sales,Actual,15/07/2024,15/07/2024 19:00:00,Food,867.5
FOH,Sales,Actual,15/07/2024,15/07/2024 20:00:00,Beverage,262.125
FOH,Sales,Actual,15/07/2024,15/07/2024 20:00:00,Food,671.9583
FOH,Sales,Actual,15/07/2024,15/07/2024 21:00:00,Beverage,91.1667
FOH,Sales,Actual,15/07/2024,15/07/2024 21:00:00,Food,79.9583
FOH,Sales,Forecast,16/07/2024,16/07/2024 00:00:00,Food,5000.0
FOH,Sales,Forecast,16/07/2024,16/07/2024 00:00:00,Beverage,1800.0
FOH,Sales,Actual,16/07/2024,16/07/2024 10:00:00,Beverage,10.375
FOH,Sales,Actual,16/07/2024,16/07/2024 10:00:00,Food,31.0833
FOH,Sales,Actual,16/07/2024,16/07/2024 11:00:00,Beverage,10.7917
FOH,Sales,Actual,16/07/2024,16/07/2024 11:00:00,Food,54.7083
FOH,Sales,Actual,16/07/2024,16/07/2024 12:00:00,Beverage,134.4167
FOH,Sales,Actual,16/07/2024,16/07/2024 12:00:00,Food,522.4583
FOH,Sales,Actual,16/07/2024,16/07/2024 13:00:00,Beverage,206.5417
FOH,Sales,Actual,16/07/2024,16/07/2024 13:00:00,Food,558.75
FOH,Sales,Actual,16/07/2024,16/07/2024 14:00:00,Beverage,174.7083
FOH,Sales,Actual,16/07/2024,16/07/2024 14:00:00,Food,337.5833
FOH,Sales,Actual,16/07/2024,16/07/2024 15:00:00,Beverage,122.6667
FOH,Sales,Actual,16/07/2024,16/07/2024 15:00:00,Food,135.5833
FOH,Sales,Actual,16/07/2024,16/07/2024 16:00:00,Beverage,117.25
FOH,Sales,Actual,16/07/2024,16/07/2024 16:00:00,Food,246.9583
FOH,Sales,Actual,16/07/2024,16/07/2024 17:00:00,Beverage,128.125
FOH,Sales,Actual,16/07/2024,16/07/2024 17:00:00,Food,266.9583
FOH,Sales,Actual,16/07/2024,16/07/2024 18:00:00,Beverage,235.6667
FOH,Sales,Actual,16/07/2024,16/07/2024 18:00:00,Food,622.2083
FOH,Sales,Actual,16/07/2024,16/07/2024 19:00:00,Beverage,423.5
FOH,Sales,Actual,16/07/2024,16/07/2024 19:00:00,Food,972.1667
FOH,Sales,Actual,16/07/2024,16/07/2024 20:00:00,Beverage,219.375
FOH,Sales,Actual,16/07/2024,16/07/2024 20:00:00,Food,482.125
FOH,Sales,Actual,16/07/2024,16/07/2024 21:00:00,Beverage,52.9583
FOH,Sales,Actual,16/07/2024,16/07/2024 21:00:00,Food,0.0
FOH,Sales,Forecast,17/07/2024,17/07/2024 00:00:00,Food,5000.0
FOH,Sales,Forecast,17/07/2024,17/07/2024 00:00:00,Beverage,1800.0
FOH,Sales,Actual,17/07/2024,17/07/2024 10:00:00,Beverage,2.7083
FOH,Sales,Actual,17/07/2024,17/07/2024 10:00:00,Food,29.125
FOH,Sales,Actual,17/07/2024,17/07/2024 11:00:00,Beverage,0.0
FOH,Sales,Actual,17/07/2024,17/07/2024 12:00:00,Beverage,92.9583
FOH,Sales,Actual,17/07/2024,17/07/2024 12:00:00,Food,335.625
FOH,Sales,Actual,17/07/2024,17/07/2024 13:00:00,Beverage,168.9167
FOH,Sales,Actual,17/07/2024,17/07/2024 13:00:00,Food,535.5833
FOH,Sales,Actual,17/07/2024,17/07/2024 14:00:00,Beverage,180.4583
FOH,Sales,Actual,17/07/2024,17/07/2024 14:00:00,Food,246.1667
FOH,Sales,Actual,17/07/2024,17/07/2024 15:00:00,Beverage,139.2083
FOH,Sales,Actual,17/07/2024,17/07/2024 15:00:00,Food,171.7917
FOH,Sales,Actual,17/07/2024,17/07/2024 16:00:00,Beverage,128.6667
FOH,Sales,Actual,17/07/2024,17/07/2024 16:00:00,Food,56.7083
FOH,Sales,Actual,17/07/2024,17/07/2024 17:00:00,Beverage,193.2917
FOH,Sales,Actual,17/07/2024,17/07/2024 17:00:00,Food,625.6667
FOH,Sales,Actual,17/07/2024,17/07/2024 18:00:00,Beverage,360.875
FOH,Sales,Actual,17/07/2024,17/07/2024 18:00:00,Food,719.7083
FOH,Sales,Actual,17/07/2024,17/07/2024 19:00:00,Beverage,562.0
FOH,Sales,Actual,17/07/2024,17/07/2024 19:00:00,Food,1035.4333
FOH,Sales,Actual,17/07/2024,17/07/2024 20:00:00,Beverage,410.5833
FOH,Sales,Actual,17/07/2024,17/07/2024 20:00:00,Food,1023.3333
FOH,Sales,Actual,17/07/2024,17/07/2024 21:00:00,Beverage,114.7917
FOH,Sales,Actual,17/07/2024,17/07/2024 21:00:00,Food,106.7917
FOH,Sales,Actual,17/07/2024,17/07/2024 22:00:00,Beverage,0.0
FOH,Sales,Actual,17/07/2024,17/07/2024 22:00:00,Food,0.0
FOH,Sales,Forecast,18/07/2024,18/07/2024 00:00:00,Food,5500.0
FOH,Sales,Forecast,18/07/2024,18/07/2024 00:00:00,Beverage,2200.0
FOH,Sales,Actual,18/07/2024,18/07/2024 10:00:00,Beverage,20.7917
FOH,Sales,Actual,18/07/2024,18/07/2024 10:00:00,Food,18.25
FOH,Sales,Actual,18/07/2024,18/07/2024 11:00:00,Beverage,14.8333
FOH,Sales,Actual,18/07/2024,18/07/2024 11:00:00,Food,31.5833
FOH,Sales,Actual,18/07/2024,18/07/2024 12:00:00,Beverage,276.8333
FOH,Sales,Actual,18/07/2024,18/07/2024 12:00:00,Food,546.7083
FOH,Sales,Actual,18/07/2024,18/07/2024 13:00:00,Beverage,222.9167
FOH,Sales,Actual,18/07/2024,18/07/2024 13:00:00,Food,631.2917
FOH,Sales,Actual,18/07/2024,18/07/2024 14:00:00,Beverage,203.625
FOH,Sales,Actual,18/07/2024,18/07/2024 14:00:00,Food,365.7917
FOH,Sales,Actual,18/07/2024,18/07/2024 15:00:00,Beverage,116.0417
FOH,Sales,Actual,18/07/2024,18/07/2024 15:00:00,Food,247.2917
FOH,Sales,Actual,18/07/2024,18/07/2024 16:00:00,Beverage,172.3333
FOH,Sales,Actual,18/07/2024,18/07/2024 16:00:00,Food,284.5417
FOH,Sales,Actual,18/07/2024,18/07/2024 17:00:00,Beverage,118.2917
FOH,Sales,Actual,18/07/2024,18/07/2024 17:00:00,Food,351.5417
FOH,Sales,Actual,18/07/2024,18/07/2024 18:00:00,Beverage,202.2083
FOH,Sales,Actual,18/07/2024,18/07/2024 18:00:00,Food,533.875
FOH,Sales,Actual,18/07/2024,18/07/2024 19:00:00,Beverage,477.9167
FOH,Sales,Actual,18/07/2024,18/07/2024 19:00:00,Food,1395.4583
FOH,Sales,Actual,18/07/2024,18/07/2024 20:00:00,Beverage,356.375
FOH,Sales,Actual,18/07/2024,18/07/2024 20:00:00,Food,684.0417
FOH,Sales,Actual,18/07/2024,18/07/2024 21:00:00,Beverage,251.125
FOH,Sales,Actual,18/07/2024,18/07/2024 21:00:00,Food,288.875
FOH,Sales,Actual,18/07/2024,18/07/2024 22:00:00,Beverage,0.0
FOH,Sales,Actual,18/07/2024,18/07/2024 22:00:00,Food,5.7917
FOH,Sales,Forecast,19/07/2024,19/07/2024 00:00:00,Food,7500.0
FOH,Sales,Forecast,19/07/2024,19/07/2024 00:00:00,Beverage,3500.0
FOH,Sales,Actual,19/07/2024,19/07/2024 10:00:00,Beverage,13.875
FOH,Sales,Actual,19/07/2024,19/07/2024 10:00:00,Food,16.6667
FOH,Sales,Actual,19/07/2024,19/07/2024 11:00:00,Beverage,13.3333
FOH,Sales,Actual,19/07/2024,19/07/2024 11:00:00,Food,16.375
FOH,Sales,Actual,19/07/2024,19/07/2024 12:00:00,Beverage,230.8333
FOH,Sales,Actual,19/07/2024,19/07/2024 12:00:00,Food,516.7917
FOH,Sales,Actual,19/07/2024,19/07/2024 13:00:00,Beverage,230.4167
FOH,Sales,Actual,19/07/2024,19/07/2024 13:00:00,Food,847.125
FOH,Sales,Actual,19/07/2024,19/07/2024 14:00:00,Beverage,169.1667
FOH,Sales,Actual,19/07/2024,19/07/2024 14:00:00,Food,317.0
FOH,Sales,Actual,19/07/2024,19/07/2024 15:00:00,Beverage,348.0833
FOH,Sales,Actual,19/07/2024,19/07/2024 15:00:00,Food,757.4167
FOH,Sales,Actual,19/07/2024,19/07/2024 16:00:00,Beverage,232.375
FOH,Sales,Actual,19/07/2024,19/07/2024 16:00:00,Food,488.375
FOH,Sales,Actual,19/07/2024,19/07/2024 17:00:00,Beverage,334.0417
FOH,Sales,Actual,19/07/2024,19/07/2024 17:00:00,Food,583.0
FOH,Sales,Actual,19/07/2024,19/07/2024 18:00:00,Beverage,432.125
FOH,Sales,Actual,19/07/2024,19/07/2024 18:00:00,Food,796.5833
FOH,Sales,Actual,19/07/2024,19/07/2024 19:00:00,Beverage,366.2917
FOH,Sales,Actual,19/07/2024,19/07/2024 19:00:00,Food,1106.4583
FOH,Sales,Actual,19/07/2024,19/07/2024 20:00:00,Beverage,354.2917
FOH,Sales,Actual,19/07/2024,19/07/2024 20:00:00,Food,702.875
FOH,Sales,Actual,19/07/2024,19/07/2024 21:00:00,Beverage,72.7083
FOH,Sales,Actual,19/07/2024,19/07/2024 21:00:00,Food,189.2917
FOH,Sales,Actual,19/07/2024,19/07/2024 22:00:00,Beverage,0.0
FOH,Sales,Actual,19/07/2024,19/07/2024 22:00:00,Food,0.0
FOH,Sales,Forecast,20/07/2024,20/07/2024 00:00:00,Food,9000.0
FOH,Sales,Forecast,20/07/2024,20/07/2024 00:00:00,Beverage,4500.0
FOH,Sales,Actual,20/07/2024,20/07/2024 09:00:00,Beverage,0.0
FOH,Sales,Actual,20/07/2024,20/07/2024 10:00:00,Beverage,11.1667
FOH,Sales,Actual,20/07/2024,20/07/2024 10:00:00,Food,46.5
FOH,Sales,Actual,20/07/2024,20/07/2024 11:00:00,Beverage,34.9167
FOH,Sales,Actual,20/07/2024,20/07/2024 11:00:00,Food,84.5417
FOH,Sales,Actual,20/07/2024,20/07/2024 12:00:00,Beverage,355.375
FOH,Sales,Actual,20/07/2024,20/07/2024 12:00:00,Food,869.1667
FOH,Sales,Actual,20/07/2024,20/07/2024 13:00:00,Beverage,386.25
FOH,Sales,Actual,20/07/2024,20/07/2024 13:00:00,Food,893.7083
FOH,Sales,Actual,20/07/2024,20/07/2024 14:00:00,Beverage,510.1667
FOH,Sales,Actual,20/07/2024,20/07/2024 14:00:00,Food,1157.7917
FOH,Sales,Actual,20/07/2024,20/07/2024 15:00:00,Beverage,425.0
FOH,Sales,Actual,20/07/2024,20/07/2024 15:00:00,Food,945.1917
FOH,Sales,Actual,20/07/2024,20/07/2024 16:00:00,Beverage,400.5417
FOH,Sales,Actual,20/07/2024,20/07/2024 16:00:00,Food,1028.5
FOH,Sales,Actual,20/07/2024,20/07/2024 17:00:00,Beverage,613.25
FOH,Sales,Actual,20/07/2024,20/07/2024 17:00:00,Food,1058.375
FOH,Sales,Actual,20/07/2024,20/07/2024 18:00:00,Beverage,538.2917
FOH,Sales,Actual,20/07/2024,20/07/2024 18:00:00,Food,918.7916
FOH,Sales,Actual,20/07/2024,20/07/2024 19:00:00,Beverage,466.6667
FOH,Sales,Actual,20/07/2024,20/07/2024 19:00:00,Food,1344.4583
FOH,Sales,Actual,20/07/2024,20/07/2024 20:00:00,Beverage,549.5417
FOH,Sales,Actual,20/07/2024,20/07/2024 20:00:00,Food,913.8917
FOH,Sales,Actual,20/07/2024,20/07/2024 21:00:00,Beverage,247.4583
FOH,Sales,Actual,20/07/2024,20/07/2024 21:00:00,Food,671.4583
FOH,Sales,Actual,20/07/2024,20/07/2024 22:00:00,Beverage,24.875
FOH,Sales,Actual,20/07/2024,20/07/2024 22:00:00,Food,0.0
FOH,Sales,Forecast,21/07/2024,21/07/2024 00:00:00,Food,6000.0
FOH,Sales,Forecast,21/07/2024,21/07/2024 00:00:00,Beverage,2200.0
FOH,Sales,Actual,21/07/2024,21/07/2024 10:00:00,Beverage,22.75
FOH,Sales,Actual,21/07/2024,21/07/2024 10:00:00,Food,169.7083
FOH,Sales,Actual,21/07/2024,21/07/2024 11:00:00,Beverage,28.875
FOH,Sales,Actual,21/07/2024,21/07/2024 11:00:00,Food,86.5
FOH,Sales,Actual,21/07/2024,21/07/2024 12:00:00,Beverage,65.0
FOH,Sales,Actual,21/07/2024,21/07/2024 12:00:00,Food,261.25
FOH,Sales,Actual,21/07/2024,21/07/2024 13:00:00,Beverage,170.7917
FOH,Sales,Actual,21/07/2024,21/07/2024 13:00:00,Food,495.4167
FOH,Sales,Actual,21/07/2024,21/07/2024 14:00:00,Beverage,191.7083
FOH,Sales,Actual,21/07/2024,21/07/2024 14:00:00,Food,606.4833
FOH,Sales,Actual,21/07/2024,21/07/2024 15:00:00,Beverage,209.7917
FOH,Sales,Actual,21/07/2024,21/07/2024 15:00:00,Food,495.6667
FOH,Sales,Actual,21/07/2024,21/07/2024 16:00:00,Beverage,236.1667
FOH,Sales,Actual,21/07/2024,21/07/2024 16:00:00,Food,702.5
FOH,Sales,Actual,21/07/2024,21/07/2024 17:00:00,Beverage,191.625
FOH,Sales,Actual,21/07/2024,21/07/2024 17:00:00,Food,498.35
FOH,Sales,Actual,21/07/2024,21/07/2024 18:00:00,Beverage,183.2083
FOH,Sales,Actual,21/07/2024,21/07/2024 18:00:00,Food,464.5833
FOH,Sales,Actual,21/07/2024,21/07/2024 19:00:00,Beverage,240.7917
FOH,Sales,Actual,21/07/2024,21/07/2024 19:00:00,Food,446.9583
FOH,Sales,Actual,21/07/2024,21/07/2024 20:00:00,Beverage,190.125
FOH,Sales,Actual,21/07/2024,21/07/2024 20:00:00,Food,475.375
FOH,Sales,Actual,21/07/2024,21/07/2024 21:00:00,Beverage,3.625
FOH,Sales,Actual,21/07/2024,21/07/2024 21:00:00,Food,181.0833
FOH,Wages,Forecast,15/07/2024,15/07/2024 00:00:00,FOH,1012.82
FOH,Hours,Forecast,15/07/2024,15/07/2024 00:00:00,FOH,62.0
FOH,Wages,Actual,15/07/2024,15/07/2024 00:00:00,FOH,1148.06
FOH,Hours,Actual,15/07/2024,15/07/2024 00:00:00,FOH,71.55
FOH,Wages,Forecast,16/07/2024,16/07/2024 00:00:00,FOH,1210.0
FOH,Hours,Forecast,16/07/2024,16/07/2024 00:00:00,FOH,74.0
FOH,Wages,Actual,16/07/2024,16/07/2024 00:00:00,FOH,1204.75
FOH,Hours,Actual,16/07/2024,16/07/2024 00:00:00,FOH,73.65
FOH,Wages,Forecast,17/07/2024,17/07/2024 00:00:00,FOH,1215.25
FOH,Hours,Forecast,17/07/2024,17/07/2024 00:00:00,FOH,85.0
FOH,Wages,Actual,17/07/2024,17/07/2024 00:00:00,FOH,1273.12
FOH,Hours,Actual,17/07/2024,17/07/2024 00:00:00,FOH,89.15
FOH,Wages,Forecast,18/07/2024,18/07/2024 00:00:00,FOH,1331.38
FOH,Hours,Forecast,18/07/2024,18/07/2024 00:00:00,FOH,93.0
FOH,Wages,Actual,18/07/2024,18/07/2024 00:00:00,FOH,1313.11
FOH,Hours,Actual,18/07/2024,18/07/2024 00:00:00,FOH,91.83
FOH,Wages,Forecast,19/07/2024,19/07/2024 00:00:00,FOH,1842.71
FOH,Hours,Forecast,19/07/2024,19/07/2024 00:00:00,FOH,129.5
FOH,Wages,Actual,19/07/2024,19/07/2024 00:00:00,FOH,1586.15
FOH,Hours,Actual,19/07/2024,19/07/2024 00:00:00,FOH,110.42
FOH,Wages,Forecast,20/07/2024,20/07/2024 00:00:00,FOH,2614.15
FOH,Hours,Forecast,20/07/2024,20/07/2024 00:00:00,FOH,185.0
FOH,Wages,Actual,20/07/2024,20/07/2024 00:00:00,FOH,2401.48
FOH,Hours,Actual,20/07/2024,20/07/2024 00:00:00,FOH,169.52
FOH,Wages,Forecast,21/07/2024,21/07/2024 00:00:00,FOH,1583.45
FOH,Hours,Forecast,21/07/2024,21/07/2024 00:00:00,FOH,101.0
FOH,Wages,Actual,21/07/2024,21/07/2024 00:00:00,FOH,1196.45
FOH,Hours,Actual,21/07/2024,21/07/2024 00:00:00,FOH,73.55
Kitchen,Wages,Forecast,15/07/2024,15/07/2024 00:00:00,BOH,908.7
Kitchen,Hours,Forecast,15/07/2024,15/07/2024 00:00:00,BOH,56.0
Kitchen,Wages,Actual,15/07/2024,15/07/2024 00:00:00,BOH,891.89
Kitchen,Hours,Actual,15/07/2024,15/07/2024 00:00:00,BOH,55.32
Kitchen,Wages,Forecast,16/07/2024,16/07/2024 00:00:00,BOH,916.86
Kitchen,Hours,Forecast,16/07/2024,16/07/2024 00:00:00,BOH,51.0
Kitchen,Wages,Actual,16/07/2024,16/07/2024 00:00:00,BOH,881.28
Kitchen,Hours,Actual,16/07/2024,16/07/2024 00:00:00,BOH,48.75
Kitchen,Wages,Forecast,17/07/2024,17/07/2024 00:00:00,BOH,676.53
Kitchen,Hours,Forecast,17/07/2024,17/07/2024 00:00:00,BOH,45.0
Kitchen,Wages,Actual,17/07/2024,17/07/2024 00:00:00,BOH,668.89
Kitchen,Hours,Actual,17/07/2024,17/07/2024 00:00:00,BOH,44.53
Kitchen,Wages,Forecast,18/07/2024,18/07/2024 00:00:00,BOH,757.04
Kitchen,Hours,Forecast,18/07/2024,18/07/2024 00:00:00,BOH,52.0
Kitchen,Wages,Actual,18/07/2024,18/07/2024 00:00:00,BOH,759.33
Kitchen,Hours,Actual,18/07/2024,18/07/2024 00:00:00,BOH,52.85
Kitchen,Wages,Forecast,19/07/2024,19/07/2024 00:00:00,BOH,1030.96
Kitchen,Hours,Forecast,19/07/2024,19/07/2024 00:00:00,BOH,70.0
Kitchen,Wages,Actual,19/07/2024,19/07/2024 00:00:00,BOH,946.44
Kitchen,Hours,Actual,19/07/2024,19/07/2024 00:00:00,BOH,64.85
Kitchen,Wages,Forecast,20/07/2024,20/07/2024 00:00:00,BOH,1136.64
Kitchen,Hours,Forecast,20/07/2024,20/07/2024 00:00:00,BOH,77.0
Kitchen,Wages,Actual,20/07/2024,20/07/2024 00:00:00,BOH,1074.75
Kitchen,Hours,Actual,20/07/2024,20/07/2024 00:00:00,BOH,73.58
Kitchen,Wages,Forecast,21/07/2024,21/07/2024 00:00:00,BOH,991.1
Kitchen,Hours,Forecast,21/07/2024,21/07/2024 00:00:00,BOH,56.0
Kitchen,Wages,Actual,21/07/2024,21/07/2024 00:00:00,BOH,921.54
Kitchen,Hours,Actual,21/07/2024,21/07/2024 00:00:00,BOH,51.5
KPs/Cleaners,Wages,Forecast,15/07/2024,15/07/2024 00:00:00,KP/Cleaners,400.84
KPs/Cleaners,Hours,Forecast,15/07/2024,15/07/2024 00:00:00,KP/Cleaners,28.0
KPs/Cleaners,Wages,Actual,15/07/2024,15/07/2024 00:00:00,KP/Cleaners,416.86
KPs/Cleaners,Hours,Actual,15/07/2024,15/07/2024 00:00:00,KP/Cleaners,29.33
KPs/Cleaners,Wages,Forecast,16/07/2024,16/07/2024 00:00:00,KP/Cleaners,400.84
KPs/Cleaners,Hours,Forecast,16/07/2024,16/07/2024 00:00:00,KP/Cleaners,28.0
KPs/Cleaners,Wages,Actual,16/07/2024,16/07/2024 00:00:00,KP/Cleaners,410.56
KPs/Cleaners,Hours,Actual,16/07/2024,16/07/2024 00:00:00,KP/Cleaners,28.65
KPs/Cleaners,Wages,Forecast,17/07/2024,17/07/2024 00:00:00,KP/Cleaners,429.94
KPs/Cleaners,Hours,Forecast,17/07/2024,17/07/2024 00:00:00,KP/Cleaners,30.0
KPs/Cleaners,Wages,Actual,17/07/2024,17/07/2024 00:00:00,KP/Cleaners,420.88
KPs/Cleaners,Hours,Actual,17/07/2024,17/07/2024 00:00:00,KP/Cleaners,29.37
KPs/Cleaners,Wages,Forecast,18/07/2024,18/07/2024 00:00:00,KP/Cleaners,400.95
KPs/Cleaners,Hours,Forecast,18/07/2024,18/07/2024 00:00:00,KP/Cleaners,28.0
KPs/Cleaners,Wages,Actual,18/07/2024,18/07/2024 00:00:00,KP/Cleaners,399.79
KPs/Cleaners,Hours,Actual,18/07/2024,18/07/2024 00:00:00,KP/Cleaners,27.93
KPs/Cleaners,Wages,Forecast,19/07/2024,19/07/2024 00:00:00,KP/Cleaners,531.24
