Department,Metric,Subdivision,Date of business,UTC datetime,Stream,Value
FOH,Sales,Forecast,24/06/2024,24/06/2024 00:00:00,Food,3600.0
FOH,Sales,Forecast,24/06/2024,24/06/2024 00:00:00,Beverage,1440.0
FOH,Sales,Actual,24/06/2024,24/06/2024 11:00:00,Beverage,9.25
FOH,Sales,Actual,24/06/2024,24/06/2024 11:00:00,Food,139.1667
FOH,Sales,Actual,24/06/2024,24/06/2024 12:00:00,Beverage,106.8333
FOH,Sales,Actual,24/06/2024,24/06/2024 12:00:00,Food,382.4167
FOH,Sales,Actual,24/06/2024,24/06/2024 13:00:00,Beverage,239.3333
FOH,Sales,Actual,24/06/2024,24/06/2024 13:00:00,Food,543.4583
FOH,Sales,Actual,24/06/2024,24/06/2024 14:00:00,Beverage,174.25
FOH,Sales,Actual,24/06/2024,24/06/2024 14:00:00,Food,437.875
FOH,Sales,Actual,24/06/2024,24/06/2024 15:00:00,Beverage,56.75
FOH,Sales,Actual,24/06/2024,24/06/2024 15:00:00,Food,178.9583
FOH,Sales,Actual,24/06/2024,24/06/2024 16:00:00,Beverage,158.75
FOH,Sales,Actual,24/06/2024,24/06/2024 16:00:00,Food,195.0833
FOH,Sales,Actual,24/06/2024,24/06/2024 17:00:00,Beverage,264.5
FOH,Sales,Actual,24/06/2024,24/06/2024 17:00:00,Food,708.125
FOH,Sales,Actual,24/06/2024,24/06/2024 18:00:00,Beverage,283.5833
FOH,Sales,Actual,24/06/2024,24/06/2024 18:00:00,Food,905.0417
FOH,Sales,Actual,24/06/2024,24/06/2024 19:00:00,Beverage,415.5833
FOH,Sales,Actual,24/06/2024,24/06/2024 19:00:00,Food,1017.7917
FOH,Sales,Actual,24/06/2024,24/06/2024 20:00:00,Beverage,59.9167
FOH,Sales,Actual,24/06/2024,24/06/2024 20:00:00,Food,241.0417
FOH,Sales,Actual,24/06/2024,24/06/2024 21:00:00,Beverage,0.0
FOH,Sales,Actual,24/06/2024,24/06/2024 21:00:00,Food,0.0
FOH,Sales,Forecast,25/06/2024,25/06/2024 00:00:00,Food,5120.0
