Department,Metric,Subdivision,Date of business,UTC datetime,Stream,Value
FOH,Sales,Forecast,18/08/2025,18/08/2025 00:00:00,Food,4000.0
FOH,Sales,Forecast,18/08/2025,18/08/2025 00:00:00,Beverage,1500.0
FOH,Sales,Prediction,18/08/2025,18/08/2025 01:00:00,Food,4847.0
FOH,Sales,Prediction,18/08/2025,18/08/2025 01:00:00,Beverage,1918.0
FOH,Sales,Actual,18/08/2025,18/08/2025 10:00:00,Beverage,18.5417
FOH,Sales,Actual,18/08/2025,18/08/2025 10:00:00,Food,56.0417
FOH,Sales,Actual,18/08/2025,18/08/2025 11:00:00,Beverage,11.1667
FOH,Sales,Actual,18/08/2025,18/08/2025 11:00:00,Food,70.7917
FOH,Sales,Actual,18/08/2025,18/08/2025 12:00:00,Beverage,212.375
FOH,Sales,Actual,18/08/2025,18/08/2025 12:00:00,Food,482.4167
FOH,Sales,Actual,18/08/2025,18/08/2025 13:00:00,Beverage,169.9167
FOH,Sales,Actual,18/08/2025,18/08/2025 13:00:00,Food,546.6667
FOH,Sales,Actual,18/08/2025,18/08/2025 14:00:00,Beverage,250.9167
FOH,Sales,Actual,18/08/2025,18/08/2025 14:00:00,Food,553.3333
FOH,Sales,Actual,18/08/2025,18/08/2025 15:00:00,Beverage,74.1667
FOH,Sales,Actual,18/08/2025,18/08/2025 15:00:00,Food,237.5833
FOH,Sales,Actual,18/08/2025,18/08/2025 16:00:00,Beverage,124.3333
FOH,Sales,Actual,18/08/2025,18/08/2025 16:00:00,Food,278.5
FOH,Sales,Actual,18/08/2025,18/08/2025 17:00:00,Beverage,208.0
FOH,Sales,Actual,18/08/2025,18/08/2025 17:00:00,Food,565.225
FOH,Sales,Actual,18/08/2025,18/08/2025 18:00:00,Beverage,370.5417
FOH,Sales,Actual,18/08/2025,18/08/2025 18:00:00,Food,1121.2917
FOH,Sales,Actual,18/08/2025,18/08/2025 19:00:00,Beverage,281.0833
FOH,Sales,Actual,18/08/2025,18/08/2025 19:00:00,Food,824.7083
FOH,Sales,Actual,18/08/2025,18/08/2025 20:00:00,Beverage,128.5417
FOH,Sales,Actual,18/08/2025,18/08/2025 20:00:00,Food,463.7917
FOH,Sales,Actual,18/08/2025,18/08/2025 21:00:00,Beverage,2.4583
FOH,Sales,Actual,18/08/2025,18/08/2025 21:00:00,Food,18.625
FOH,Sales,Forecast,19/08/2025,19/08/2025 00:00:00,Food,4200.0
FOH,Sales,Forecast,19/08/2025,19/08/2025 00:00:00,Beverage,1600.0
FOH,Sales,Prediction,19/08/2025,19/08/2025 01:00:00,Food,5050.0
FOH,Sales,Prediction,19/08/2025,19/08/2025 01:00:00,Beverage,2190.0
FOH,Sales,Actual,19/08/2025,19/08/2025 10:00:00,Beverage,5.75
FOH,Sales,Actual,19/08/2025,19/08/2025 10:00:00,Food,19.0833
FOH,Sales,Actual,19/08/2025,19/08/2025 11:00:00,Beverage,69.0417
FOH,Sales,Actual,19/08/2025,19/08/2025 11:00:00,Food,126.5833
FOH,Sales,Actual,19/08/2025,19/08/2025 12:00:00,Beverage,147.125
FOH,Sales,Actual,19/08/2025,19/08/2025 12:00:00,Food,486.0417
FOH,Sales,Actual,19/08/2025,19/08/2025 13:00:00,Beverage,243.9167
FOH,Sales,Actual,19/08/2025,19/08/2025 13:00:00,Food,742.6667
FOH,Sales,Actual,19/08/2025,19/08/2025 14:00:00,Beverage,282.7917
FOH,Sales,Actual,19/08/2025,19/08/2025 14:00:00,Food,471.5
FOH,Sales,Actual,19/08/2025,19/08/2025 15:00:00,Beverage,174.625
FOH,Sales,Actual,19/08/2025,19/08/2025 15:00:00,Food,295.7083
FOH,Sales,Actual,19/08/2025,19/08/2025 16:00:00,Beverage,129.9167
FOH,Sales,Actual,19/08/2025,19/08/2025 16:00:00,Food,220.4583
FOH,Sales,Actual,19/08/2025,19/08/2025 17:00:00,Beverage,232.5833
FOH,Sales,Actual,19/08/2025,19/08/2025 17:00:00,Food,571.9167
FOH,Sales,Actual,19/08/2025,19/08/2025 18:00:00,Beverage,440.8333
FOH,Sales,Actual,19/08/2025,19/08/2025 18:00:00,Food,1395.9167
FOH,Sales,Actual,19/08/2025,19/08/2025 19:00:00,Beverage,273.0417
FOH,Sales,Actual,19/08/2025,19/08/2025 19:00:00,Food,675.9583
FOH,Sales,Actual,19/08/2025,19/08/2025 20:00:00,Beverage,184.5417
FOH,Sales,Actual,19/08/2025,19/08/2025 20:00:00,Food,300.2917
