Department,Metric,Subdivision,Date of business,UTC datetime,Stream,Value
FOH,Sales,Forecast,11/08/2025,11/08/2025 00:00:00,Food,4200.0
FOH,Sales,Forecast,11/08/2025,11/08/2025 00:00:00,Beverage,1700.0
FOH,Sales,Prediction,11/08/2025,11/08/2025 01:00:00,Food,4779.0
FOH,Sales,Prediction,11/08/2025,11/08/2025 01:00:00,Beverage,1761.0
FOH,Sales,Actual,11/08/2025,11/08/2025 10:00:00,Beverage,4.125
FOH,Sales,Actual,11/08/2025,11/08/2025 10:00:00,Food,42.375
FOH,Sales,Actual,11/08/2025,11/08/2025 11:00:00,Beverage,28.7917
FOH,Sales,Actual,11/08/2025,11/08/2025 11:00:00,Food,106.5833
FOH,Sales,Actual,11/08/2025,11/08/2025 12:00:00,Beverage,207.8333
FOH,Sales,Actual,11/08/2025,11/08/2025 12:00:00,Food,703.9583
FOH,Sales,Actual,11/08/2025,11/08/2025 13:00:00,Beverage,349.7083
FOH,Sales,Actual,11/08/2025,11/08/2025 13:00:00,Food,1012.5833
FOH,Sales,Actual,11/08/2025,11/08/2025 14:00:00,Beverage,162.5
FOH,Sales,Actual,11/08/2025,11/08/2025 14:00:00,Food,360.2083
FOH,Sales,Actual,11/08/2025,11/08/2025 15:00:00,Beverage,149.5417
FOH,Sales,Actual,11/08/2025,11/08/2025 15:00:00,Food,290.4583
FOH,Sales,Actual,11/08/2025,11/08/2025 16:00:00,Beverage,170.3333
FOH,Sales,Actual,11/08/2025,11/08/2025 16:00:00,Food,398.7083
FOH,Sales,Actual,11/08/2025,11/08/2025 17:00:00,Beverage,202.1667
FOH,Sales,Actual,11/08/2025,11/08/2025 17:00:00,Food,556.9167
FOH,Sales,Actual,11/08/2025,11/08/2025 18:00:00,Beverage,117.7083
FOH,Sales,Actual,11/08/2025,11/08/2025 18:00:00,Food,418.5833
FOH,Sales,Actual,11/08/2025,11/08/2025 19:00:00,Beverage,248.375
FOH,Sales,Actual,11/08/2025,11/08/2025 19:00:00,Food,698.6667
FOH,Sales,Actual,11/08/2025,11/08/2025 20:00:00,Beverage,113.5833
