Department,Metric,Subdivision,Date of business,UTC datetime,Stream,Value
FOH,Sales,Forecast,29/09/2025,29/09/2025 00:00:00,Beverage,1700.0
FOH,Sales,Forecast,29/09/2025,29/09/2025 00:00:00,Food,5500.0
FOH,Sales,Prediction,29/09/2025,29/09/2025 01:00:00,Food,3813.0
FOH,Sales,Prediction,29/09/2025,29/09/2025 01:00:00,Beverage,1578.0
FOH,Sales,Actual,29/09/2025,29/09/2025 09:00:00,Beverage,3.5417
FOH,Sales,Actual,29/09/2025,29/09/2025 09:00:00,Food,9.9583
FOH,Sales,Actual,29/09/2025,29/09/2025 10:00:00,Beverage,10.0
FOH,Sales,Actual,29/09/2025,29/09/2025 10:00:00,Food,18.25
FOH,Sales,Actual,29/09/2025,29/09/2025 11:00:00,Beverage,5.5833
FOH,Sales,Actual,29/09/2025,29/09/2025 11:00:00,Food,52.125
FOH,Sales,Actual,29/09/2025,29/09/2025 12:00:00,Beverage,142.9167
FOH,Sales,Actual,29/09/2025,29/09/2025 12:00:00,Food,447.375
FOH,Sales,Actual,29/09/2025,29/09/2025 13:00:00,Beverage,298.0417
FOH,Sales,Actual,29/09/2025,29/09/2025 13:00:00,Food,656.4583
FOH,Sales,Actual,29/09/2025,29/09/2025 14:00:00,Beverage,151.625
FOH,Sales,Actual,29/09/2025,29/09/2025 14:00:00,Food,352.125
FOH,Sales,Actual,29/09/2025,29/09/2025 15:00:00,Beverage,89.6667
FOH,Sales,Actual,29/09/2025,29/09/2025 15:00:00,Food,243.5417
FOH,Sales,Actual,29/09/2025,29/09/2025 16:00:00,Beverage,204.7917
FOH,Sales,Actual,29/09/2025,29/09/2025 16:00:00,Food,279.2167
FOH,Sales,Actual,29/09/2025,29/09/2025 17:00:00,Beverage,161.5417
FOH,Sales,Actual,29/09/2025,29/09/2025 17:00:00,Food,449.4167
FOH,Sales,Actual,29/09/2025,29/09/2025 18:00:00,Beverage,227.75
FOH,Sales,Actual,29/09/2025,29/09/2025 18:00:00,Food,673.5833
FOH,Sales,Actual,29/09/2025,29/09/2025 19:00:00,Beverage,98.3333
FOH,Sales,Actual,29/09/2025,29/09/2025 19:00:00,Food,191.5417
FOH,Sales,Actual,29/09/2025,29/09/2025 20:00:00,Beverage,101.9167
FOH,Sales,Actual,29/09/2025,29/09/2025 20:00:00,Food,151.5833
FOH,Sales,Actual,29/09/2025,29/09/2025 21:00:00,Beverage,11.5833
FOH,Sales,Actual,29/09/2025,29/09/2025 21:00:00,Food,17.375
FOH,Sales,Forecast,30/09/2025,30/09/2025 00:00:00,Beverage,1600.0
FOH,Sales,Forecast,30/09/2025,30/09/2025 00:00:00,Food,4500.0
FOH,Sales,Prediction,30/09/2025,30/09/2025 01:00:00,Food,4364.0
FOH,Sales,Prediction,30/09/2025,30/09/2025 01:00:00,Beverage,1906.0
FOH,Sales,Actual,30/09/2025,30/09/2025 10:00:00,Beverage,5.75
FOH,Sales,Actual,30/09/2025,30/09/2025 10:00:00,Food,22.4583
FOH,Sales,Actual,30/09/2025,30/09/2025 11:00:00,Beverage,14.5833
FOH,Sales,Actual,30/09/2025,30/09/2025 11:00:00,Food,62.4333
FOH,Sales,Actual,30/09/2025,30/09/2025 12:00:00,Beverage,187.375
FOH,Sales,Actual,30/09/2025,30/09/2025 12:00:00,Food,564.9583
FOH,Sales,Actual,30/09/2025,30/09/2025 13:00:00,Beverage,207.5833
FOH,Sales,Actual,30/09/2025,30/09/2025 13:00:00,Food,676.1667
FOH,Sales,Actual,30/09/2025,30/09/2025 14:00:00,Beverage,99.1667
FOH,Sales,Actual,30/09/2025,30/09/2025 14:00:00,Food,171.95
FOH,Sales,Actual,30/09/2025,30/09/2025 15:00:00,Beverage,64.8333
FOH,Sales,Actual,30/09/2025,30/09/2025 15:00:00,Food,127.1417
FOH,Sales,Actual,30/09/2025,30/09/2025 16:00:00,Beverage,209.5
FOH,Sales,Actual,30/09/2025,30/09/2025 16:00:00,Food,460.5833
FOH,Sales,Actual,30/09/2025,30/09/2025 17:00:00,Beverage,367.5417
FOH,Sales,Actual,30/09/2025,30/09/2025 17:00:00,Food,486.2917
FOH,Sales,Actual,30/09/2025,30/09/2025 18:00:00,Beverage,279.0417
FOH,Sales,Actual,30/09/2025,30/09/2025 18:00:00,Food,855.2083
FOH,Sales,Actual,30/09/2025,30/09/2025 19:00:00,Beverage,211.5417
FOH,Sales,Actual,30/09/2025,30/09/2025 19:00:00,Food,704.5
FOH,Sales,Actual,30/09/2025,30/09/2025 20:00:00,Beverage,132.4583
FOH,Sales,Actual,30/09/2025,30/09/2025 20:00:00,Food,153.125
FOH,Sales,Actual,30/09/2025,30/09/2025 21:00:00,Beverage,55.1667
FOH,Sales,Actual,30/09/2025,30/09/2025 21:00:00,Food,106.0833
FOH,Sales,Actual,30/09/2025,30/09/2025 22:00:00,Beverage,0.0
FOH,Sales,Actual,30/09/2025,30/09/2025 22:00:00,Food,13.25
FOH,Sales,Forecast,01/10/2025,01/10/2025 00:00:00,Beverage,1600.0
FOH,Sales,Forecast,01/10/2025,01/10/2025 00:00:00,Food,4500.0
FOH,Sales,Prediction,01/10/2025,01/10/2025 01:00:00,Food,4739.0
FOH,Sales,Prediction,01/10/2025,01/10/2025 01:00:00,Beverage,2087.0
FOH,Sales,Actual,01/10/2025,01/10/2025 09:00:00,Beverage,0.0
FOH,Sales,Actual,01/10/2025,01/10/2025 10:00:00,Beverage,0.0
FOH,Sales,Actual,01/10/2025,01/10/2025 10:00:00,Food,33.3333
FOH,Sales,Actual,01/10/2025,01/10/2025 11:00:00,Beverage,16.4583
