Department,Metric,Subdivision,Date of business,UTC datetime,Stream,Value
FOH,Sales,Forecast,01/04/2024,01/04/2024 00:00:00,Food,5800.0
FOH,Sales,Forecast,01/04/2024,01/04/2024 00:00:00,Beverage,2100.0
FOH,Sales,Actual,01/04/2024,01/04/2024 10:00:00,Beverage,12.0
FOH,Sales,Actual,01/04/2024,01/04/2024 10:00:00,Food,44.8333
FOH,Sales,Actual,01/04/2024,01/04/2024 11:00:00,Beverage,2.875
FOH,Sales,Actual,01/04/2024,01/04/2024 11:00:00,Food,43.25
FOH,Sales,Actual,01/04/2024,01/04/2024 12:00:00,Beverage,167.5
FOH,Sales,Actual,01/04/2024,01/04/2024 12:00:00,Food,859.7083
FOH,Sales,Actual,01/04/2024,01/04/2024 13:00:00,Beverage,213.5
FOH,Sales,Actual,01/04/2024,01/04/2024 13:00:00,Food,681.75
FOH,Sales,Actual,01/04/2024,01/04/2024 14:00:00,Beverage,250.5417
FOH,Sales,Actual,01/04/2024,01/04/2024 14:00:00,Food,881.3334
FOH,Sales,Actual,01/04/2024,01/04/2024 15:00:00,Beverage,200.5833
FOH,Sales,Actual,01/04/2024,01/04/2024 15:00:00,Food,490.5
FOH,Sales,Actual,01/04/2024,01/04/2024 16:00:00,Beverage,212.5417
FOH,Sales,Actual,01/04/2024,01/04/2024 16:00:00,Food,593.875
FOH,Sales,Actual,01/04/2024,01/04/2024 17:00:00,Beverage,164.8333
FOH,Sales,Actual,01/04/2024,01/04/2024 17:00:00,Food,655.2083
FOH,Sales,Actual,01/04/2024,01/04/2024 18:00:00,Beverage,199.125
FOH,Sales,Actual,01/04/2024,01/04/2024 18:00:00,Food,736.8333
FOH,Sales,Actual,01/04/2024,01/04/2024 19:00:00,Beverage,188.25
FOH,Sales,Actual,01/04/2024,01/04/2024 19:00:00,Food,451.0
FOH,Sales,Actual,01/04/2024,01/04/2024 20:00:00,Beverage,94.6667
FOH,Sales,Actual,01/04/2024,01/04/2024 20:00:00,Food,66.5
FOH,Sales,Actual,01/04/2024,01/04/2024 21:00:00,Beverage,0.0
FOH,Sales,Actual,01/04/2024,01/04/2024 21:00:00,Food,39.1667
FOH,Sales,Forecast,02/04/2024,02/04/2024 00:00:00,Food,4800.0
FOH,Sales,Forecast,02/04/2024,02/04/2024 00:00:00,Beverage,1600.0
FOH,Sales,Actual,02/04/2024,02/04/2024 10:00:00,Beverage,13.0417
FOH,Sales,Actual,02/04/2024,02/04/2024 10:00:00,Food,28.8667
FOH,Sales,Actual,02/04/2024,02/04/2024 11:00:00,Beverage,96.375
FOH,Sales,Actual,02/04/2024,02/04/2024 11:00:00,Food,295.8333
FOH,Sales,Actual,02/04/2024,02/04/2024 12:00:00,Beverage,191.375
FOH,Sales,Actual,02/04/2024,02/04/2024 12:00:00,Food,668.0
FOH,Sales,Actual,02/04/2024,02/04/2024 13:00:00,Beverage,213.7917
FOH,Sales,Actual,02/04/2024,02/04/2024 13:00:00,Food,465.75
FOH,Sales,Actual,02/04/2024,02/04/2024 14:00:00,Beverage,176.625
FOH,Sales,Actual,02/04/2024,02/04/2024 14:00:00,Food,494.4583
FOH,Sales,Actual,02/04/2024,02/04/2024 15:00:00,Beverage,152.5
FOH,Sales,Actual,02/04/2024,02/04/2024 15:00:00,Food,437.175
FOH,Sales,Actual,02/04/2024,02/04/2024 16:00:00,Beverage,137.2917
FOH,Sales,Actual,02/04/2024,02/04/2024 16:00:00,Food,217.3333
FOH,Sales,Actual,02/04/2024,02/04/2024 17:00:00,Beverage,121.9583
FOH,Sales,Actual,02/04/2024,02/04/2024 17:00:00,Food,353.2083
FOH,Sales,Actual,02/04/2024,02/04/2024 18:00:00,Beverage,190.0417
FOH,Sales,Actual,02/04/2024,02/04/2024 18:00:00,Food,758.3333
FOH,Sales,Actual,02/04/2024,02/04/2024 19:00:00,Beverage,177.2083
FOH,Sales,Actual,02/04/2024,02/04/2024 19:00:00,Food,435.7083
FOH,Sales,Actual,02/04/2024,02/04/2024 20:00:00,Beverage,102.8333
FOH,Sales,Actual,02/04/2024,02/04/2024 20:00:00,Food,387.625
FOH,Sales,Actual,02/04/2024,02/04/2024 21:00:00,Beverage,60.25
FOH,Sales,Actual,02/04/2024,02/04/2024 21:00:00,Food,68.125
