Department,Metric,Subdivision,Date of business,UTC datetime,Stream,Value
FOH,Sales,Forecast,19/05/2025,19/05/2025 00:00:00,Food,4900.0
FOH,Sales,Forecast,19/05/2025,19/05/2025 00:00:00,Beverage,2200.0
FOH,Sales,Prediction,19/05/2025,19/05/2025 01:00:00,Food,4457.0
FOH,Sales,Prediction,19/05/2025,19/05/2025 01:00:00,Beverage,2939.0
FOH,Sales,Actual,19/05/2025,19/05/2025 10:00:00,Beverage,1.25
FOH,Sales,Actual,19/05/2025,19/05/2025 10:00:00,Food,9.9583
FOH,Sales,Actual,19/05/2025,19/05/2025 11:00:00,Beverage,38.9583
FOH,Sales,Actual,19/05/2025,19/05/2025 11:00:00,Food,91.2083
FOH,Sales,Actual,19/05/2025,19/05/2025 12:00:00,Beverage,86.125
FOH,Sales,Actual,19/05/2025,19/05/2025 12:00:00,Food,427.125
FOH,Sales,Actual,19/05/2025,19/05/2025 13:00:00,Beverage,236.375
FOH,Sales,Actual,19/05/2025,19/05/2025 13:00:00,Food,491.8333
FOH,Sales,Actual,19/05/2025,19/05/2025 14:00:00,Beverage,127.25
FOH,Sales,Actual,19/05/2025,19/05/2025 14:00:00,Food,185.6667
FOH,Sales,Actual,19/05/2025,19/05/2025 15:00:00,Beverage,157.375
FOH,Sales,Actual,19/05/2025,19/05/2025 15:00:00,Food,362.4583
FOH,Sales,Actual,19/05/2025,19/05/2025 16:00:00,Beverage,17.2083
FOH,Sales,Actual,19/05/2025,19/05/2025 16:00:00,Food,40.9583
FOH,Sales,Actual,19/05/2025,19/05/2025 17:00:00,Beverage,78.75
FOH,Sales,Actual,19/05/2025,19/05/2025 17:00:00,Food,335.9167
FOH,Sales,Actual,19/05/2025,19/05/2025 18:00:00,Beverage,208.7083
FOH,Sales,Actual,19/05/2025,19/05/2025 18:00:00,Food,665.1667
FOH,Sales,Actual,19/05/2025,19/05/2025 19:00:00,Beverage,217.1667
FOH,Sales,Actual,19/05/2025,19/05/2025 19:00:00,Food,533.2917
FOH,Sales,Actual,19/05/2025,19/05/2025 20:00:00,Beverage,101.4583
FOH,Sales,Actual,19/05/2025,19/05/2025 20:00:00,Food,253.0417
FOH,Sales,Actual,19/05/2025,19/05/2025 21:00:00,Beverage,44.2083
FOH,Sales,Actual,19/05/2025,19/05/2025 21:00:00,Food,137.3333
FOH,Sales,Actual,19/05/2025,19/05/2025 22:00:00,Beverage,0.0
FOH,Sales,Actual,19/05/2025,19/05/2025 22:00:00,Food,0.0
FOH,Sales,Forecast,20/05/2025,20/05/2025 00:00:00,Food,5500.0
FOH,Sales,Forecast,20/05/2025,20/05/2025 00:00:00,Beverage,2400.0
FOH,Sales,Prediction,20/05/2025,20/05/2025 01:00:00,Food,3373.0
FOH,Sales,Prediction,20/05/2025,20/05/2025 01:00:00,Beverage,1684.0
FOH,Sales,Actual,20/05/2025,20/05/2025 10:00:00,Beverage,6.75
FOH,Sales,Actual,20/05/2025,20/05/2025 10:00:00,Food,6.2083
FOH,Sales,Actual,20/05/2025,20/05/2025 11:00:00,Beverage,32.7917
FOH,Sales,Actual,20/05/2025,20/05/2025 11:00:00,Food,114.625
FOH,Sales,Actual,20/05/2025,20/05/2025 12:00:00,Beverage,73.7917
FOH,Sales,Actual,20/05/2025,20/05/2025 12:00:00,Food,269.125
FOH,Sales,Actual,20/05/2025,20/05/2025 13:00:00,Beverage,78.625
FOH,Sales,Actual,20/05/2025,20/05/2025 13:00:00,Food,326.5417
FOH,Sales,Actual,20/05/2025,20/05/2025 14:00:00,Beverage,60.7083
FOH,Sales,Actual,20/05/2025,20/05/2025 14:00:00,Food,210.0417
FOH,Sales,Actual,20/05/2025,20/05/2025 15:00:00,Beverage,76.5
FOH,Sales,Actual,20/05/2025,20/05/2025 15:00:00,Food,137.0417
FOH,Sales,Actual,20/05/2025,20/05/2025 16:00:00,Beverage,120.8333
FOH,Sales,Actual,20/05/2025,20/05/2025 16:00:00,Food,104.2083
FOH,Sales,Actual,20/05/2025,20/05/2025 17:00:00,Beverage,169.2917
FOH,Sales,Actual,20/05/2025,20/05/2025 17:00:00,Food,472.5417
FOH,Sales,Actual,20/05/2025,20/05/2025 18:00:00,Beverage,350.1667
FOH,Sales,Actual,20/05/2025,20/05/2025 18:00:00,Food,1061.9917
FOH,Sales,Actual,20/05/2025,20/05/2025 19:00:00,Beverage,411.2917
FOH,Sales,Actual,20/05/2025,20/05/2025 19:00:00,Food,1124.9583
FOH,Sales,Actual,20/05/2025,20/05/2025 20:00:00,Beverage,291.2083
FOH,Sales,Actual,20/05/2025,20/05/2025 20:00:00,Food,453.25
FOH,Sales,Actual,20/05/2025,20/05/2025 21:00:00,Beverage,12.8333
FOH,Sales,Actual,20/05/2025,20/05/2025 21:00:00,Food,95.625
FOH,Sales,Forecast,21/05/2025,21/05/2025 00:00:00,Food,5700.0
FOH,Sales,Forecast,21/05/2025,21/05/2025 00:00:00,Beverage,2700.0
FOH,Sales,Prediction,21/05/2025,21/05/2025 01:00:00,Food,3899.0
FOH,Sales,Prediction,21/05/2025,21/05/2025 01:00:00,Beverage,1759.0
FOH,Sales,Actual,21/05/2025,21/05/2025 10:00:00,Beverage,15.9167
FOH,Sales,Actual,21/05/2025,21/05/2025 11:00:00,Beverage,26.75
FOH,Sales,Actual,21/05/2025,21/05/2025 11:00:00,Food,121.5417
FOH,Sales,Actual,21/05/2025,21/05/2025 12:00:00,Beverage,182.5
FOH,Sales,Actual,21/05/2025,21/05/2025 12:00:00,Food,414.4583
FOH,Sales,Actual,21/05/2025,21/05/2025 13:00:00,Beverage,223.4167
FOH,Sales,Actual,21/05/2025,21/05/2025 13:00:00,Food,736.9167
FOH,Sales,Actual,21/05/2025,21/05/2025 14:00:00,Beverage,63.1667
FOH,Sales,Actual,21/05/2025,21/05/2025 14:00:00,Food,216.2167
FOH,Sales,Actual,21/05/2025,21/05/2025 15:00:00,Beverage,20.2917
