Department,Metric,Subdivision,Date of business,UTC datetime,Stream,Value
FOH,Sales,Forecast,25/03/2024,25/03/2024 00:00:00,Food,4200.0
FOH,Sales,Forecast,25/03/2024,25/03/2024 00:00:00,Beverage,1400.0
FOH,Sales,Actual,25/03/2024,25/03/2024 09:00:00,Beverage,6.0833
FOH,Sales,Actual,25/03/2024,25/03/2024 09:00:00,Food,3.5417
FOH,Sales,Actual,25/03/2024,25/03/2024 10:00:00,Beverage,11.4167
FOH,Sales,Actual,25/03/2024,25/03/2024 10:00:00,Food,17.4167
FOH,Sales,Actual,25/03/2024,25/03/2024 11:00:00,Beverage,22.9583
FOH,Sales,Actual,25/03/2024,25/03/2024 11:00:00,Food,47.875
FOH,Sales,Actual,25/03/2024,25/03/2024 12:00:00,Beverage,119.3333
FOH,Sales,Actual,25/03/2024,25/03/2024 12:00:00,Food,502.7083
FOH,Sales,Actual,25/03/2024,25/03/2024 13:00:00,Beverage,224.875
FOH,Sales,Actual,25/03/2024,25/03/2024 13:00:00,Food,443.0
FOH,Sales,Actual,25/03/2024,25/03/2024 14:00:00,Beverage,195.5833
FOH,Sales,Actual,25/03/2024,25/03/2024 14:00:00,Food,597.2917
FOH,Sales,Actual,25/03/2024,25/03/2024 15:00:00,Beverage,69.7917
FOH,Sales,Actual,25/03/2024,25/03/2024 15:00:00,Food,177.7917
FOH,Sales,Actual,25/03/2024,25/03/2024 16:00:00,Beverage,84.9583
FOH,Sales,Actual,25/03/2024,25/03/2024 16:00:00,Food,274.6667
FOH,Sales,Actual,25/03/2024,25/03/2024 17:00:00,Beverage,92.5417
FOH,Sales,Actual,25/03/2024,25/03/2024 17:00:00,Food,333.5417
FOH,Sales,Actual,25/03/2024,25/03/2024 18:00:00,Beverage,342.7083
FOH,Sales,Actual,25/03/2024,25/03/2024 18:00:00,Food,910.0
FOH,Sales,Actual,25/03/2024,25/03/2024 19:00:00,Beverage,271.1667
FOH,Sales,Actual,25/03/2024,25/03/2024 19:00:00,Food,658.7083
FOH,Sales,Actual,25/03/2024,25/03/2024 20:00:00,Beverage,115.1667
FOH,Sales,Actual,25/03/2024,25/03/2024 20:00:00,Food,174.25
FOH,Sales,Actual,25/03/2024,25/03/2024 21:00:00,Beverage,25.2083
FOH,Sales,Actual,25/03/2024,25/03/2024 21:00:00,Food,0.0
FOH,Sales,Forecast,26/03/2024,26/03/2024 00:00:00,Food,4200.0
FOH,Sales,Forecast,26/03/2024,26/03/2024 00:00:00,Beverage,1400.0
FOH,Sales,Actual,26/03/2024,26/03/2024 10:00:00,Beverage,2.5
FOH,Sales,Actual,26/03/2024,26/03/2024 10:00:00,Food,14.9167
FOH,Sales,Actual,26/03/2024,26/03/2024 11:00:00,Beverage,12.1667
FOH,Sales,Actual,26/03/2024,26/03/2024 11:00:00,Food,68.625
FOH,Sales,Actual,26/03/2024,26/03/2024 12:00:00,Beverage,128.7917
FOH,Sales,Actual,26/03/2024,26/03/2024 12:00:00,Food,602.3583
FOH,Sales,Actual,26/03/2024,26/03/2024 13:00:00,Beverage,221.0
FOH,Sales,Actual,26/03/2024,26/03/2024 13:00:00,Food,691.625
FOH,Sales,Actual,26/03/2024,26/03/2024 14:00:00,Beverage,140.3333
FOH,Sales,Actual,26/03/2024,26/03/2024 14:00:00,Food,296.9167
FOH,Sales,Actual,26/03/2024,26/03/2024 15:00:00,Beverage,132.4167
FOH,Sales,Actual,26/03/2024,26/03/2024 15:00:00,Food,179.875
FOH,Sales,Actual,26/03/2024,26/03/2024 16:00:00,Beverage,172.4583
FOH,Sales,Actual,26/03/2024,26/03/2024 16:00:00,Food,168.375
FOH,Sales,Actual,26/03/2024,26/03/2024 17:00:00,Beverage,324.75
FOH,Sales,Actual,26/03/2024,26/03/2024 17:00:00,Food,761.3333
FOH,Sales,Actual,26/03/2024,26/03/2024 18:00:00,Beverage,451.0833
FOH,Sales,Actual,26/03/2024,26/03/2024 18:00:00,Food,1141.5833
FOH,Sales,Actual,26/03/2024,26/03/2024 19:00:00,Beverage,243.875
FOH,Sales,Actual,26/03/2024,26/03/2024 19:00:00,Food,1029.5417
FOH,Sales,Actual,26/03/2024,26/03/2024 20:00:00,Beverage,265.3333
FOH,Sales,Actual,26/03/2024,26/03/2024 20:00:00,Food,425.375
FOH,Sales,Actual,26/03/2024,26/03/2024 21:00:00,Beverage,56.9167
FOH,Sales,Actual,26/03/2024,26/03/2024 21:00:00,Food,125.0167
FOH,Sales,Actual,26/03/2024,26/03/2024 22:00:00,Beverage,0.0
FOH,Sales,Actual,26/03/2024,26/03/2024 22:00:00,Food,0.0
FOH,Sales,Forecast,27/03/2024,27/03/2024 00:00:00,Food,4700.0
FOH,Sales,Forecast,27/03/2024,27/03/2024 00:00:00,Beverage,1600.0
FOH,Sales,Actual,27/03/2024,27/03/2024 10:00:00,Beverage,27.125
FOH,Sales,Actual,27/03/2024,27/03/2024 10:00:00,Food,59.4167
FOH,Sales,Actual,27/03/2024,27/03/2024 11:00:00,Beverage,13.0417
FOH,Sales,Actual,27/03/2024,27/03/2024 11:00:00,Food,31.5833
FOH,Sales,Actual,27/03/2024,27/03/2024 12:00:00,Beverage,144.6667
FOH,Sales,Actual,27/03/2024,27/03/2024 12:00:00,Food,470.5
FOH,Sales,Actual,27/03/2024,27/03/2024 13:00:00,Beverage,174.375
FOH,Sales,Actual,27/03/2024,27/03/2024 13:00:00,Food,757.2917
FOH,Sales,Actual,27/03/2024,27/03/2024 14:00:00,Beverage,163.9583
FOH,Sales,Actual,27/03/2024,27/03/2024 14:00:00,Food,251.875
FOH,Sales,Actual,27/03/2024,27/03/2024 15:00:00,Beverage,149.875
FOH,Sales,Actual,27/03/2024,27/03/2024 15:00:00,Food,413.25
FOH,Sales,Actual,27/03/2024,27/03/2024 16:00:00,Beverage,124.8333
FOH,Sales,Actual,27/03/2024,27/03/2024 16:00:00,Food,274.9583
FOH,Sales,Actual,27/03/2024,27/03/2024 17:00:00,Beverage,243.5833
FOH,Sales,Actual,27/03/2024,27/03/2024 17:00:00,Food,730.125
FOH,Sales,Actual,27/03/2024,27/03/2024 18:00:00,Beverage,341.375
FOH,Sales,Actual,27/03/2024,27/03/2024 18:00:00,Food,888.3333
FOH,Sales,Actual,27/03/2024,27/03/2024 19:00:00,Beverage,341.4583
FOH,Sales,Actual,27/03/2024,27/03/2024 19:00:00,Food,1119.9583
FOH,Sales,Actual,27/03/2024,27/03/2024 20:00:00,Beverage,198.4167
FOH,Sales,Actual,27/03/2024,27/03/2024 20:00:00,Food,471.7917
FOH,Sales,Actual,27/03/2024,27/03/2024 21:00:00,Beverage,55.7083
FOH,Sales,Actual,27/03/2024,27/03/2024 21:00:00,Food,31.0417
FOH,Sales,Actual,27/03/2024,27/03/2024 22:00:00,Beverage,0.0
FOH,Sales,Actual,27/03/2024,27/03/2024 22:00:00,Food,0.0
FOH,Sales,Forecast,28/03/2024,28/03/2024 00:00:00,Food,5000.0
FOH,Sales,Forecast,28/03/2024,28/03/2024 00:00:00,Beverage,1700.0
FOH,Sales,Actual,28/03/2024,28/03/2024 10:00:00,Beverage,10.7083
FOH,Sales,Actual,28/03/2024,28/03/2024 10:00:00,Food,19.4583
FOH,Sales,Actual,28/03/2024,28/03/2024 11:00:00,Beverage,6.7083
FOH,Sales,Actual,28/03/2024,28/03/2024 11:00:00,Food,5.375
FOH,Sales,Actual,28/03/2024,28/03/2024 12:00:00,Beverage,103.7083
FOH,Sales,Actual,28/03/2024,28/03/2024 12:00:00,Food,588.5833
FOH,Sales,Actual,28/03/2024,28/03/2024 13:00:00,Beverage,277.0417
FOH,Sales,Actual,28/03/2024,28/03/2024 13:00:00,Food,632.375
FOH,Sales,Actual,28/03/2024,28/03/2024 14:00:00,Beverage,226.75
FOH,Sales,Actual,28/03/2024,28/03/2024 14:00:00,Food,615.2083
FOH,Sales,Actual,28/03/2024,28/03/2024 15:00:00,Beverage,129.0417
FOH,Sales,Actual,28/03/2024,28/03/2024 15:00:00,Food,383.0417
FOH,Sales,Actual,28/03/2024,28/03/2024 16:00:00,Beverage,242.8333
FOH,Sales,Actual,28/03/2024,28/03/2024 16:00:00,Food,578.125
FOH,Sales,Actual,28/03/2024,28/03/2024 17:00:00,Beverage,312.0
FOH,Sales,Actual,28/03/2024,28/03/2024 17:00:00,Food,821.6667
FOH,Sales,Actual,28/03/2024,28/03/2024 18:00:00,Beverage,372.7083
FOH,Sales,Actual,28/03/2024,28/03/2024 18:00:00,Food,820.75
FOH,Sales,Actual,28/03/2024,28/03/2024 19:00:00,Beverage,472.125
FOH,Sales,Actual,28/03/2024,28/03/2024 19:00:00,Food,1112.5
FOH,Sales,Actual,28/03/2024,28/03/2024 20:00:00,Beverage,245.8333
FOH,Sales,Actual,28/03/2024,28/03/2024 20:00:00,Food,748.9167
FOH,Sales,Actual,28/03/2024,28/03/2024 21:00:00,Beverage,94.6667
FOH,Sales,Actual,28/03/2024,28/03/2024 21:00:00,Food,16.9583
FOH,Sales,Actual,28/03/2024,28/03/2024 22:00:00,Beverage,0.0
FOH,Sales,Actual,28/03/2024,28/03/2024 22:00:00,Food,0.0
