Department,Metric,Subdivision,Date of business,UTC datetime,Stream,Value
FOH,Sales,Forecast,01/06/2026,01/06/2026 00:00:00,Food,3500.0
FOH,Sales,Forecast,01/06/2026,01/06/2026 00:00:00,Beverage,1300.0
FOH,Sales,Prediction,01/06/2026,01/06/2026 01:00:00,Food,3664.37
FOH,Sales,Prediction,01/06/2026,01/06/2026 01:00:00,Beverage,1453.63
FOH,Sales,Actual,01/06/2026,01/06/2026 10:00:00,Beverage,0.0
FOH,Sales,Actual,01/06/2026,01/06/2026 10:00:00,Food,0.0
FOH,Sales,Actual,01/06/2026,01/06/2026 11:00:00,Beverage,13.4583
FOH,Sales,Actual,01/06/2026,01/06/2026 11:00:00,Food,37.4167
FOH,Sales,Actual,01/06/2026,01/06/2026 12:00:00,Beverage,112.625
FOH,Sales,Actual,01/06/2026,01/06/2026 12:00:00,Food,321.3333
FOH,Sales,Actual,01/06/2026,01/06/2026 13:00:00,Beverage,221.875
FOH,Sales,Actual,01/06/2026,01/06/2026 13:00:00,Food,572.2083
FOH,Sales,Actual,01/06/2026,01/06/2026 14:00:00,Beverage,84.9583
FOH,Sales,Actual,01/06/2026,01/06/2026 14:00:00,Food,255.475
FOH,Sales,Actual,01/06/2026,01/06/2026 15:00:00,Beverage,114.625
FOH,Sales,Actual,01/06/2026,01/06/2026 15:00:00,Food,335.975
FOH,Sales,Actual,01/06/2026,01/06/2026 16:00:00,Beverage,58.8333
FOH,Sales,Actual,01/06/2026,01/06/2026 16:00:00,Food,116.0
FOH,Sales,Actual,01/06/2026,01/06/2026 17:00:00,Beverage,177.625
FOH,Sales,Actual,01/06/2026,01/06/2026 17:00:00,Food,374.1667
FOH,Sales,Actual,01/06/2026,01/06/2026 18:00:00,Beverage,171.7917
FOH,Sales,Actual,01/06/2026,01/06/2026 18:00:00,Food,596.25
FOH,Sales,Actual,01/06/2026,01/06/2026 19:00:00,Beverage,192.875
FOH,Sales,Actual,01/06/2026,01/06/2026 19:00:00,Food,506.5833
FOH,Sales,Actual,01/06/2026,01/06/2026 20:00:00,Beverage,207.3333
FOH,Sales,Actual,01/06/2026,01/06/2026 20:00:00,Food,491.125
FOH,Sales,Actual,01/06/2026,01/06/2026 21:00:00,Beverage,14.875
FOH,Sales,Actual,01/06/2026,01/06/2026 21:00:00,Food,69.5833
FOH,Sales,Forecast,02/06/2026,02/06/2026 00:00:00,Food,4000.0
FOH,Sales,Forecast,02/06/2026,02/06/2026 00:00:00,Beverage,1400.0
FOH,Sales,Prediction,02/06/2026,02/06/2026 01:00:00,Food,4080.63
FOH,Sales,Prediction,02/06/2026,02/06/2026 01:00:00,Beverage,1650.85
FOH,Sales,Actual,02/06/2026,02/06/2026 10:00:00,Beverage,2.4583
FOH,Sales,Actual,02/06/2026,02/06/2026 10:00:00,Food,21.5417
FOH,Sales,Actual,02/06/2026,02/06/2026 11:00:00,Beverage,16.75
FOH,Sales,Actual,02/06/2026,02/06/2026 11:00:00,Food,132.0417
FOH,Sales,Actual,02/06/2026,02/06/2026 12:00:00,Beverage,107.2917
FOH,Sales,Actual,02/06/2026,02/06/2026 12:00:00,Food,452.325
FOH,Sales,Actual,02/06/2026,02/06/2026 13:00:00,Beverage,103.1667
FOH,Sales,Actual,02/06/2026,02/06/2026 13:00:00,Food,241.4167
FOH,Sales,Actual,02/06/2026,02/06/2026 14:00:00,Beverage,163.5
FOH,Sales,Actual,02/06/2026,02/06/2026 14:00:00,Food,193.125
FOH,Sales,Actual,02/06/2026,02/06/2026 15:00:00,Beverage,62.6667
FOH,Sales,Actual,02/06/2026,02/06/2026 15:00:00,Food,116.375
FOH,Sales,Actual,02/06/2026,02/06/2026 16:00:00,Beverage,31.5833
FOH,Sales,Actual,02/06/2026,02/06/2026 16:00:00,Food,76.9583
FOH,Sales,Actual,02/06/2026,02/06/2026 17:00:00,Beverage,274.2917
FOH,Sales,Actual,02/06/2026,02/06/2026 17:00:00,Food,567.9167
FOH,Sales,Actual,02/06/2026,02/06/2026 18:00:00,Beverage,337.625
FOH,Sales,Actual,02/06/2026,02/06/2026 18:00:00,Food,500.3333
FOH,Sales,Actual,02/06/2026,02/06/2026 19:00:00,Beverage,259.3333
FOH,Sales,Actual,02/06/2026,02/06/2026 19:00:00,Food,656.3333
FOH,Sales,Actual,02/06/2026,02/06/2026 20:00:00,Beverage,214.5833
FOH,Sales,Actual,02/06/2026,02/06/2026 20:00:00,Food,280.8917
FOH,Sales,Actual,02/06/2026,02/06/2026 21:00:00,Beverage,24.8333
FOH,Sales,Actual,02/06/2026,02/06/2026 21:00:00,Food,45.5583
FOH,Sales,Forecast,03/06/2026,03/06/2026 00:00:00,Food,4200.0
FOH,Sales,Forecast,03/06/2026,03/06/2026 00:00:00,Beverage,1600.0
FOH,Sales,Prediction,03/06/2026,03/06/2026 01:00:00,Food,4319.18
FOH,Sales,Prediction,03/06/2026,03/06/2026 01:00:00,Beverage,2060.33
FOH,Sales,Actual,03/06/2026,03/06/2026 10:00:00,Beverage,0.0
FOH,Sales,Actual,03/06/2026,03/06/2026 11:00:00,Beverage,2.4583
FOH,Sales,Actual,03/06/2026,03/06/2026 11:00:00,Food,99.0
FOH,Sales,Actual,03/06/2026,03/06/2026 12:00:00,Beverage,148.7083
FOH,Sales,Actual,03/06/2026,03/06/2026 12:00:00,Food,557.125
FOH,Sales,Actual,03/06/2026,03/06/2026 13:00:00,Beverage,222.25
FOH,Sales,Actual,03/06/2026,03/06/2026 13:00:00,Food,678.125
FOH,Sales,Actual,03/06/2026,03/06/2026 14:00:00,Beverage,168.8333
FOH,Sales,Actual,03/06/2026,03/06/2026 14:00:00,Food,354.25
FOH,Sales,Actual,03/06/2026,03/06/2026 15:00:00,Beverage,99.4167
FOH,Sales,Actual,03/06/2026,03/06/2026 15:00:00,Food,224.7083
FOH,Sales,Actual,03/06/2026,03/06/2026 16:00:00,Beverage,55.125
FOH,Sales,Actual,03/06/2026,03/06/2026 16:00:00,Food,130.7083
FOH,Sales,Actual,03/06/2026,03/06/2026 17:00:00,Beverage,153.375
FOH,Sales,Actual,03/06/2026,03/06/2026 17:00:00,Food,381.7083
FOH,Sales,Actual,03/06/2026,03/06/2026 18:00:00,Beverage,208.8333
FOH,Sales,Actual,03/06/2026,03/06/2026 18:00:00,Food,670.075
FOH,Sales,Actual,03/06/2026,03/06/2026 19:00:00,Beverage,413.875
FOH,Sales,Actual,03/06/2026,03/06/2026 19:00:00,Food,992.4167
FOH,Sales,Actual,03/06/2026,03/06/2026 20:00:00,Beverage,290.2917
FOH,Sales,Actual,03/06/2026,03/06/2026 20:00:00,Food,323.3333
FOH,Sales,Actual,03/06/2026,03/06/2026 21:00:00,Beverage,108.0
FOH,Sales,Actual,03/06/2026,03/06/2026 21:00:00,Food,220.1667
FOH,Sales,Actual,03/06/2026,03/06/2026 22:00:00,Beverage,0.0
FOH,Sales,Actual,03/06/2026,03/06/2026 22:00:00,Food,13.25
FOH,Sales,Forecast,04/06/2026,04/06/2026 00:00:00,Food,4500.0
FOH,Sales,Forecast,04/06/2026,04/06/2026 00:00:00,Beverage,1700.0
FOH,Sales,Prediction,04/06/2026,04/06/2026 01:00:00,Food,4650.39
FOH,Sales,Prediction,04/06/2026,04/06/2026 01:00:00,Beverage,2142.43
FOH,Sales,Actual,04/06/2026,04/06/2026 10:00:00,Beverage,20.2917
FOH,Sales,Actual,04/06/2026,04/06/2026 10:00:00,Food,73.5833
FOH,Sales,Actual,04/06/2026,04/06/2026 11:00:00,Beverage,17.625
FOH,Sales,Actual,04/06/2026,04/06/2026 11:00:00,Food,81.375
FOH,Sales,Actual,04/06/2026,04/06/2026 12:00:00,Beverage,196.9167
FOH,Sales,Actual,04/06/2026,04/06/2026 12:00:00,Food,446.9583
FOH,Sales,Actual,04/06/2026,04/06/2026 13:00:00,Beverage,261.1667
FOH,Sales,Actual,04/06/2026,04/06/2026 13:00:00,Food,728.3333
FOH,Sales,Actual,04/06/2026,04/06/2026 14:00:00,Beverage,79.625
FOH,Sales,Actual,04/06/2026,04/06/2026 14:00:00,Food,145.75
FOH,Sales,Actual,04/06/2026,04/06/2026 15:00:00,Beverage,118.375
FOH,Sales,Actual,04/06/2026,04/06/2026 15:00:00,Food,173.125
FOH,Sales,Actual,04/06/2026,04/06/2026 16:00:00,Beverage,87.7917
FOH,Sales,Actual,04/06/2026,04/06/2026 16:00:00,Food,159.25
FOH,Sales,Actual,04/06/2026,04/06/2026 17:00:00,Beverage,215.5417
FOH,Sales,Actual,04/06/2026,04/06/2026 17:00:00,Food,514.0417
FOH,Sales,Actual,04/06/2026,04/06/2026 18:00:00,Beverage,286.4583
FOH,Sales,Actual,04/06/2026,04/06/2026 18:00:00,Food,867.0833
FOH,Sales,Actual,04/06/2026,04/06/2026 19:00:00,Beverage,256.7083
FOH,Sales,Actual,04/06/2026,04/06/2026 19:00:00,Food,570.25
FOH,Sales,Actual,04/06/2026,04/06/2026 20:00:00,Beverage,145.4167
FOH,Sales,Actual,04/06/2026,04/06/2026 20:00:00,Food,461.875
FOH,Sales,Actual,04/06/2026,04/06/2026 21:00:00,Beverage,38.25
FOH,Sales,Actual,04/06/2026,04/06/2026 21:00:00,Food,26.75
FOH,Sales,Actual,04/06/2026,04/06/2026 22:00:00,Beverage,36.5
FOH,Sales,Actual,04/06/2026,04/06/2026 22:00:00,Food,218.4583
FOH,Sales,Forecast,05/06/2026,05/06/2026 00:00:00,Food,7300.0
FOH,Sales,Forecast,05/06/2026,05/06/2026 00:00:00,Beverage,3200.0
FOH,Sales,Prediction,05/06/2026,05/06/2026 01:00:00,Food,7078.35
FOH,Sales,Prediction,05/06/2026,05/06/2026 01:00:00,Beverage,3417.8
FOH,Sales,Actual,05/06/2026,05/06/2026 09:00:00,Beverage,39.4583
FOH,Sales,Actual,05/06/2026,05/06/2026 09:00:00,Food,0.0
FOH,Sales,Actual,05/06/2026,05/06/2026 10:00:00,Food,81.1667
FOH,Sales,Actual,05/06/2026,05/06/2026 11:00:00,Beverage,48.3333
FOH,Sales,Actual,05/06/2026,05/06/2026 11:00:00,Food,16.6667
FOH,Sales,Actual,05/06/2026,05/06/2026 12:00:00,Beverage,319.2917
FOH,Sales,Actual,05/06/2026,05/06/2026 12:00:00,Food,1020.375
FOH,Sales,Actual,05/06/2026,05/06/2026 13:00:00,Beverage,341.375
FOH,Sales,Actual,05/06/2026,05/06/2026 13:00:00,Food,860.125
FOH,Sales,Actual,05/06/2026,05/06/2026 14:00:00,Beverage,210.7083
FOH,Sales,Actual,05/06/2026,05/06/2026 14:00:00,Food,709.6667
FOH,Sales,Actual,05/06/2026,05/06/2026 15:00:00,Beverage,210.25
FOH,Sales,Actual,05/06/2026,05/06/2026 15:00:00,Food,431.8333
FOH,Sales,Actual,05/06/2026,05/06/2026 16:00:00,Beverage,233.75
FOH,Sales,Actual,05/06/2026,05/06/2026 16:00:00,Food,427.4167
FOH,Sales,Actual,05/06/2026,05/06/2026 17:00:00,Beverage,381.2917
FOH,Sales,Actual,05/06/2026,05/06/2026 17:00:00,Food,625.5667
FOH,Sales,Actual,05/06/2026,05/06/2026 18:00:00,Beverage,493.7917
FOH,Sales,Actual,05/06/2026,05/06/2026 18:00:00,Food,1228.7333
