Department,Metric,Subdivision,Date of business,UTC datetime,Stream,Value
FOH,Sales,Forecast,16/09/2024,16/09/2024 00:00:00,Food,3800.0
FOH,Sales,Forecast,16/09/2024,16/09/2024 00:00:00,Beverage,1300.0
FOH,Sales,Actual,16/09/2024,16/09/2024 10:00:00,Beverage,23.125
FOH,Sales,Actual,16/09/2024,16/09/2024 10:00:00,Food,83.8333
FOH,Sales,Actual,16/09/2024,16/09/2024 11:00:00,Beverage,20.0833
FOH,Sales,Actual,16/09/2024,16/09/2024 11:00:00,Food,113.7083
FOH,Sales,Actual,16/09/2024,16/09/2024 12:00:00,Beverage,165.0
FOH,Sales,Actual,16/09/2024,16/09/2024 12:00:00,Food,391.0833
FOH,Sales,Actual,16/09/2024,16/09/2024 13:00:00,Beverage,167.2917
FOH,Sales,Actual,16/09/2024,16/09/2024 13:00:00,Food,426.0
FOH,Sales,Actual,16/09/2024,16/09/2024 14:00:00,Beverage,84.4583
FOH,Sales,Actual,16/09/2024,16/09/2024 14:00:00,Food,281.0417
FOH,Sales,Actual,16/09/2024,16/09/2024 15:00:00,Beverage,65.8333
FOH,Sales,Actual,16/09/2024,16/09/2024 15:00:00,Food,225.7917
FOH,Sales,Actual,16/09/2024,16/09/2024 16:00:00,Beverage,31.3333
FOH,Sales,Actual,16/09/2024,16/09/2024 16:00:00,Food,115.625
FOH,Sales,Actual,16/09/2024,16/09/2024 17:00:00,Beverage,125.0833
FOH,Sales,Actual,16/09/2024,16/09/2024 17:00:00,Food,333.6667
FOH,Sales,Actual,16/09/2024,16/09/2024 18:00:00,Beverage,364.625
FOH,Sales,Actual,16/09/2024,16/09/2024 18:00:00,Food,976.875
FOH,Sales,Actual,16/09/2024,16/09/2024 19:00:00,Beverage,176.625
FOH,Sales,Actual,16/09/2024,16/09/2024 19:00:00,Food,498.2083
FOH,Sales,Actual,16/09/2024,16/09/2024 20:00:00,Beverage,207.9583
FOH,Sales,Actual,16/09/2024,16/09/2024 20:00:00,Food,643.7083
FOH,Sales,Actual,16/09/2024,16/09/2024 21:00:00,Beverage,13.4583
FOH,Sales,Actual,16/09/2024,16/09/2024 21:00:00,Food,16.9583
FOH,Sales,Forecast,17/09/2024,17/09/2024 00:00:00,Food,4200.0
FOH,Sales,Forecast,17/09/2024,17/09/2024 00:00:00,Beverage,1400.0
FOH,Sales,Actual,17/09/2024,17/09/2024 10:00:00,Beverage,0.0
FOH,Sales,Actual,17/09/2024,17/09/2024 10:00:00,Food,18.2917
FOH,Sales,Actual,17/09/2024,17/09/2024 11:00:00,Beverage,26.0417
FOH,Sales,Actual,17/09/2024,17/09/2024 11:00:00,Food,97.2083
FOH,Sales,Actual,17/09/2024,17/09/2024 12:00:00,Beverage,146.5833
FOH,Sales,Actual,17/09/2024,17/09/2024 12:00:00,Food,445.1667
FOH,Sales,Actual,17/09/2024,17/09/2024 13:00:00,Beverage,172.625
FOH,Sales,Actual,17/09/2024,17/09/2024 13:00:00,Food,428.7083
FOH,Sales,Actual,17/09/2024,17/09/2024 14:00:00,Beverage,118.0417
FOH,Sales,Actual,17/09/2024,17/09/2024 14:00:00,Food,283.625
FOH,Sales,Actual,17/09/2024,17/09/2024 15:00:00,Beverage,125.2917
FOH,Sales,Actual,17/09/2024,17/09/2024 15:00:00,Food,159.5583
FOH,Sales,Actual,17/09/2024,17/09/2024 16:00:00,Beverage,99.25
FOH,Sales,Actual,17/09/2024,17/09/2024 16:00:00,Food,327.7
FOH,Sales,Actual,17/09/2024,17/09/2024 17:00:00,Beverage,184.2083
FOH,Sales,Actual,17/09/2024,17/09/2024 17:00:00,Food,398.4583
FOH,Sales,Actual,17/09/2024,17/09/2024 18:00:00,Beverage,272.3333
FOH,Sales,Actual,17/09/2024,17/09/2024 18:00:00,Food,682.7167
FOH,Sales,Actual,17/09/2024,17/09/2024 19:00:00,Beverage,262.7083
FOH,Sales,Actual,17/09/2024,17/09/2024 19:00:00,Food,483.75
FOH,Sales,Actual,17/09/2024,17/09/2024 20:00:00,Beverage,148.8333
FOH,Sales,Actual,17/09/2024,17/09/2024 20:00:00,Food,373.25
FOH,Sales,Actual,17/09/2024,17/09/2024 21:00:00,Beverage,45.375
FOH,Sales,Actual,17/09/2024,17/09/2024 21:00:00,Food,11.5833
FOH,Sales,Forecast,18/09/2024,18/09/2024 00:00:00,Food,4600.0
FOH,Sales,Forecast,18/09/2024,18/09/2024 00:00:00,Beverage,1800.0
FOH,Sales,Actual,18/09/2024,18/09/2024 09:00:00,Beverage,0.0
FOH,Sales,Actual,18/09/2024,18/09/2024 10:00:00,Beverage,0.0
FOH,Sales,Actual,18/09/2024,18/09/2024 10:00:00,Food,16.6667
FOH,Sales,Actual,18/09/2024,18/09/2024 11:00:00,Beverage,37.75
FOH,Sales,Actual,18/09/2024,18/09/2024 11:00:00,Food,154.625
FOH,Sales,Actual,18/09/2024,18/09/2024 12:00:00,Beverage,198.2083
FOH,Sales,Actual,18/09/2024,18/09/2024 12:00:00,Food,709.5833
FOH,Sales,Actual,18/09/2024,18/09/2024 13:00:00,Beverage,140.6667
FOH,Sales,Actual,18/09/2024,18/09/2024 13:00:00,Food,471.2917
FOH,Sales,Actual,18/09/2024,18/09/2024 14:00:00,Beverage,120.375
