Department,Metric,Subdivision,Date of business,UTC datetime,Stream,Value
FOH,Sales,Forecast,13/10/2025,13/10/2025 00:00:00,Food,4000.0
FOH,Sales,Forecast,13/10/2025,13/10/2025 00:00:00,Beverage,1600.0
FOH,Sales,Prediction,13/10/2025,13/10/2025 01:00:00,Food,4280.0
FOH,Sales,Prediction,13/10/2025,13/10/2025 01:00:00,Beverage,1783.0
FOH,Sales,Actual,13/10/2025,13/10/2025 10:00:00,Beverage,2.5
FOH,Sales,Actual,13/10/2025,13/10/2025 10:00:00,Food,18.25
FOH,Sales,Actual,13/10/2025,13/10/2025 11:00:00,Beverage,0.0
FOH,Sales,Actual,13/10/2025,13/10/2025 11:00:00,Food,0.0
FOH,Sales,Actual,13/10/2025,13/10/2025 12:00:00,Beverage,96.2083
FOH,Sales,Actual,13/10/2025,13/10/2025 12:00:00,Food,278.375
FOH,Sales,Actual,13/10/2025,13/10/2025 13:00:00,Beverage,146.0833
FOH,Sales,Actual,13/10/2025,13/10/2025 13:00:00,Food,399.5
FOH,Sales,Actual,13/10/2025,13/10/2025 14:00:00,Beverage,101.0833
FOH,Sales,Actual,13/10/2025,13/10/2025 14:00:00,Food,289.6833
FOH,Sales,Actual,13/10/2025,13/10/2025 15:00:00,Beverage,74.875
FOH,Sales,Actual,13/10/2025,13/10/2025 15:00:00,Food,310.9167
FOH,Sales,Actual,13/10/2025,13/10/2025 16:00:00,Beverage,129.875
FOH,Sales,Actual,13/10/2025,13/10/2025 16:00:00,Food,226.5417
FOH,Sales,Actual,13/10/2025,13/10/2025 17:00:00,Beverage,169.0
FOH,Sales,Actual,13/10/2025,13/10/2025 17:00:00,Food,602.1667
FOH,Sales,Actual,13/10/2025,13/10/2025 18:00:00,Beverage,185.5417
FOH,Sales,Actual,13/10/2025,13/10/2025 18:00:00,Food,542.1
FOH,Sales,Actual,13/10/2025,13/10/2025 19:00:00,Beverage,174.375
FOH,Sales,Actual,13/10/2025,13/10/2025 19:00:00,Food,541.625
FOH,Sales,Actual,13/10/2025,13/10/2025 20:00:00,Beverage,139.0417
FOH,Sales,Actual,13/10/2025,13/10/2025 20:00:00,Food,384.0333
FOH,Sales,Actual,13/10/2025,13/10/2025 21:00:00,Beverage,10.4583
FOH,Sales,Actual,13/10/2025,13/10/2025 21:00:00,Food,26.9167
FOH,Sales,Forecast,14/10/2025,14/10/2025 00:00:00,Food,5000.0
FOH,Sales,Forecast,14/10/2025,14/10/2025 00:00:00,Beverage,2000.0
FOH,Sales,Prediction,14/10/2025,14/10/2025 01:00:00,Food,4169.0
