Department,Metric,Subdivision,Date of business,UTC datetime,Stream,Value
FOH,Sales,Forecast,22/07/2024,22/07/2024 00:00:00,Beverage,1800.0
FOH,Sales,Forecast,22/07/2024,22/07/2024 00:00:00,Food,5300.0
FOH,Sales,Actual,22/07/2024,22/07/2024 10:00:00,Beverage,5.3333
FOH,Sales,Actual,22/07/2024,22/07/2024 10:00:00,Food,10.1667
FOH,Sales,Actual,22/07/2024,22/07/2024 11:00:00,Beverage,18.0833
FOH,Sales,Actual,22/07/2024,22/07/2024 11:00:00,Food,43.625
FOH,Sales,Actual,22/07/2024,22/07/2024 12:00:00,Beverage,167.8333
FOH,Sales,Actual,22/07/2024,22/07/2024 12:00:00,Food,435.3333
FOH,Sales,Actual,22/07/2024,22/07/2024 13:00:00,Beverage,154.9583
FOH,Sales,Actual,22/07/2024,22/07/2024 13:00:00,Food,473.0167
FOH,Sales,Actual,22/07/2024,22/07/2024 14:00:00,Beverage,148.4167
FOH,Sales,Actual,22/07/2024,22/07/2024 14:00:00,Food,483.5417
FOH,Sales,Actual,22/07/2024,22/07/2024 15:00:00,Beverage,113.2917
FOH,Sales,Actual,22/07/2024,22/07/2024 15:00:00,Food,373.7083
FOH,Sales,Actual,22/07/2024,22/07/2024 16:00:00,Beverage,73.5
FOH,Sales,Actual,22/07/2024,22/07/2024 16:00:00,Food,183.9167
FOH,Sales,Actual,22/07/2024,22/07/2024 17:00:00,Beverage,55.7917
FOH,Sales,Actual,22/07/2024,22/07/2024 17:00:00,Food,131.25
FOH,Sales,Actual,22/07/2024,22/07/2024 18:00:00,Beverage,169.5
FOH,Sales,Actual,22/07/2024,22/07/2024 18:00:00,Food,475.7083
FOH,Sales,Actual,22/07/2024,22/07/2024 19:00:00,Beverage,336.2083
FOH,Sales,Actual,22/07/2024,22/07/2024 19:00:00,Food,938.3333
FOH,Sales,Actual,22/07/2024,22/07/2024 20:00:00,Beverage,232.5
FOH,Sales,Actual,22/07/2024,22/07/2024 20:00:00,Food,486.125
FOH,Sales,Actual,22/07/2024,22/07/2024 21:00:00,Beverage,123.0417
FOH,Sales,Actual,22/07/2024,22/07/2024 21:00:00,Food,223.5
FOH,Sales,Actual,22/07/2024,22/07/2024 22:00:00,Beverage,0.0
FOH,Sales,Actual,22/07/2024,22/07/2024 22:00:00,Food,0.0
FOH,Sales,Forecast,23/07/2024,23/07/2024 00:00:00,Beverage,1900.0
FOH,Sales,Forecast,23/07/2024,23/07/2024 00:00:00,Food,5400.0
FOH,Sales,Actual,23/07/2024,23/07/2024 10:00:00,Beverage,16.5417
FOH,Sales,Actual,23/07/2024,23/07/2024 10:00:00,Food,56.625
FOH,Sales,Actual,23/07/2024,23/07/2024 11:00:00,Beverage,17.4167
FOH,Sales,Actual,23/07/2024,23/07/2024 11:00:00,Food,0.0
FOH,Sales,Actual,23/07/2024,23/07/2024 12:00:00,Beverage,139.9167
FOH,Sales,Actual,23/07/2024,23/07/2024 12:00:00,Food,509.2917
FOH,Sales,Actual,23/07/2024,23/07/2024 13:00:00,Beverage,188.0417
FOH,Sales,Actual,23/07/2024,23/07/2024 13:00:00,Food,672.5833
FOH,Sales,Actual,23/07/2024,23/07/2024 14:00:00,Beverage,153.2083
FOH,Sales,Actual,23/07/2024,23/07/2024 14:00:00,Food,159.6667
FOH,Sales,Actual,23/07/2024,23/07/2024 15:00:00,Beverage,146.125
FOH,Sales,Actual,23/07/2024,23/07/2024 15:00:00,Food,335.4583
FOH,Sales,Actual,23/07/2024,23/07/2024 16:00:00,Beverage,140.25
FOH,Sales,Actual,23/07/2024,23/07/2024 16:00:00,Food,403.7917
FOH,Sales,Actual,23/07/2024,23/07/2024 17:00:00,Beverage,216.25
FOH,Sales,Actual,23/07/2024,23/07/2024 17:00:00,Food,437.7083
FOH,Sales,Actual,23/07/2024,23/07/2024 18:00:00,Beverage,225.2917
FOH,Sales,Actual,23/07/2024,23/07/2024 18:00:00,Food,761.7583
FOH,Sales,Actual,23/07/2024,23/07/2024 19:00:00,Beverage,321.2917
FOH,Sales,Actual,23/07/2024,23/07/2024 19:00:00,Food,968.5083
FOH,Sales,Actual,23/07/2024,23/07/2024 20:00:00,Beverage,218.0
FOH,Sales,Actual,23/07/2024,23/07/2024 20:00:00,Food,500.9667
FOH,Sales,Actual,23/07/2024,23/07/2024 21:00:00,Beverage,14.1667
FOH,Sales,Actual,23/07/2024,23/07/2024 21:00:00,Food,47.075
