Department,Metric,Subdivision,Date of business,UTC datetime,Stream,Value
FOH,Sales,Forecast,13/05/2024,13/05/2024 00:00:00,Food,3800.0
FOH,Sales,Forecast,13/05/2024,13/05/2024 00:00:00,Beverage,1400.0
FOH,Sales,Actual,13/05/2024,13/05/2024 11:00:00,Beverage,14.2917
FOH,Sales,Actual,13/05/2024,13/05/2024 11:00:00,Food,116.0833
FOH,Sales,Actual,13/05/2024,13/05/2024 12:00:00,Beverage,61.5
FOH,Sales,Actual,13/05/2024,13/05/2024 12:00:00,Food,234.1667
FOH,Sales,Actual,13/05/2024,13/05/2024 13:00:00,Beverage,111.375
FOH,Sales,Actual,13/05/2024,13/05/2024 13:00:00,Food,306.9583
FOH,Sales,Actual,13/05/2024,13/05/2024 14:00:00,Beverage,88.0
FOH,Sales,Actual,13/05/2024,13/05/2024 14:00:00,Food,235.0833
FOH,Sales,Actual,13/05/2024,13/05/2024 15:00:00,Beverage,171.75
FOH,Sales,Actual,13/05/2024,13/05/2024 15:00:00,Food,347.5
FOH,Sales,Actual,13/05/2024,13/05/2024 16:00:00,Beverage,178.2083
FOH,Sales,Actual,13/05/2024,13/05/2024 16:00:00,Food,240.8333
FOH,Sales,Actual,13/05/2024,13/05/2024 17:00:00,Beverage,98.5417
FOH,Sales,Actual,13/05/2024,13/05/2024 17:00:00,Food,366.5417
FOH,Sales,Actual,13/05/2024,13/05/2024 18:00:00,Beverage,351.6667
FOH,Sales,Actual,13/05/2024,13/05/2024 18:00:00,Food,751.275
FOH,Sales,Actual,13/05/2024,13/05/2024 19:00:00,Beverage,254.0
FOH,Sales,Actual,13/05/2024,13/05/2024 19:00:00,Food,718.1333
FOH,Sales,Actual,13/05/2024,13/05/2024 20:00:00,Beverage,160.4583
FOH,Sales,Actual,13/05/2024,13/05/2024 20:00:00,Food,283.875
FOH,Sales,Actual,13/05/2024,13/05/2024 21:00:00,Beverage,21.4167
FOH,Sales,Actual,13/05/2024,13/05/2024 21:00:00,Food,0.0
FOH,Sales,Forecast,14/05/2024,14/05/2024 00:00:00,Food,4000.0
FOH,Sales,Forecast,14/05/2024,14/05/2024 00:00:00,Beverage,1500.0
FOH,Sales,Actual,14/05/2024,14/05/2024 10:00:00,Beverage,24.8333
FOH,Sales,Actual,14/05/2024,14/05/2024 10:00:00,Food,40.5417
FOH,Sales,Actual,14/05/2024,14/05/2024 11:00:00,Beverage,4.875
FOH,Sales,Actual,14/05/2024,14/05/2024 11:00:00,Food,12.0417
FOH,Sales,Actual,14/05/2024,14/05/2024 12:00:00,Beverage,121.375
FOH,Sales,Actual,14/05/2024,14/05/2024 12:00:00,Food,379.8333
FOH,Sales,Actual,14/05/2024,14/05/2024 13:00:00,Beverage,168.25
FOH,Sales,Actual,14/05/2024,14/05/2024 13:00:00,Food,444.6667
FOH,Sales,Actual,14/05/2024,14/05/2024 14:00:00,Beverage,215.7917
FOH,Sales,Actual,14/05/2024,14/05/2024 14:00:00,Food,395.2917
FOH,Sales,Actual,14/05/2024,14/05/2024 15:00:00,Beverage,157.0833
FOH,Sales,Actual,14/05/2024,14/05/2024 15:00:00,Food,192.6667
FOH,Sales,Actual,14/05/2024,14/05/2024 16:00:00,Beverage,56.3333
FOH,Sales,Actual,14/05/2024,14/05/2024 16:00:00,Food,86.625
FOH,Sales,Actual,14/05/2024,14/05/2024 17:00:00,Beverage,69.5417
FOH,Sales,Actual,14/05/2024,14/05/2024 17:00:00,Food,363.5833
FOH,Sales,Actual,14/05/2024,14/05/2024 18:00:00,Beverage,220.375
FOH,Sales,Actual,14/05/2024,14/05/2024 18:00:00,Food,786.6667
FOH,Sales,Actual,14/05/2024,14/05/2024 19:00:00,Beverage,308.125
FOH,Sales,Actual,14/05/2024,14/05/2024 19:00:00,Food,869.8333
FOH,Sales,Actual,14/05/2024,14/05/2024 20:00:00,Beverage,198.0833
FOH,Sales,Actual,14/05/2024,14/05/2024 20:00:00,Food,470.6667
FOH,Sales,Actual,14/05/2024,14/05/2024 21:00:00,Beverage,18.5
FOH,Sales,Actual,14/05/2024,14/05/2024 21:00:00,Food,127.125
FOH,Sales,Actual,14/05/2024,14/05/2024 22:00:00,Beverage,0.0
FOH,Sales,Actual,14/05/2024,14/05/2024 22:00:00,Food,0.0
FOH,Sales,Forecast,15/05/2024,15/05/2024 00:00:00,Food,4300.0
FOH,Sales,Forecast,15/05/2024,15/05/2024 00:00:00,Beverage,1700.0
FOH,Sales,Actual,15/05/2024,15/05/2024 10:00:00,Beverage,0.0
FOH,Sales,Actual,15/05/2024,15/05/2024 10:00:00,Food,17.375
FOH,Sales,Actual,15/05/2024,15/05/2024 11:00:00,Beverage,5.875
FOH,Sales,Actual,15/05/2024,15/05/2024 11:00:00,Food,0.0
FOH,Sales,Actual,15/05/2024,15/05/2024 12:00:00,Beverage,107.2083
FOH,Sales,Actual,15/05/2024,15/05/2024 12:00:00,Food,530.0833
FOH,Sales,Actual,15/05/2024,15/05/2024 13:00:00,Beverage,107.875
FOH,Sales,Actual,15/05/2024,15/05/2024 13:00:00,Food,560.0
FOH,Sales,Actual,15/05/2024,15/05/2024 14:00:00,Beverage,64.8333
FOH,Sales,Actual,15/05/2024,15/05/2024 14:00:00,Food,89.875
FOH,Sales,Actual,15/05/2024,15/05/2024 15:00:00,Beverage,52.2083
FOH,Sales,Actual,15/05/2024,15/05/2024 15:00:00,Food,77.4167
FOH,Sales,Actual,15/05/2024,15/05/2024 16:00:00,Beverage,100.125
FOH,Sales,Actual,15/05/2024,15/05/2024 16:00:00,Food,223.2083
FOH,Sales,Actual,15/05/2024,15/05/2024 17:00:00,Beverage,206.2917
FOH,Sales,Actual,15/05/2024,15/05/2024 17:00:00,Food,813.6667
FOH,Sales,Actual,15/05/2024,15/05/2024 18:00:00,Beverage,332.8333
FOH,Sales,Actual,15/05/2024,15/05/2024 18:00:00,Food,1172.625
FOH,Sales,Actual,15/05/2024,15/05/2024 19:00:00,Beverage,412.0833
FOH,Sales,Actual,15/05/2024,15/05/2024 19:00:00,Food,691.7167
FOH,Sales,Actual,15/05/2024,15/05/2024 20:00:00,Beverage,195.5417
FOH,Sales,Actual,15/05/2024,15/05/2024 20:00:00,Food,352.8667
FOH,Sales,Actual,15/05/2024,15/05/2024 21:00:00,Beverage,7.4167
FOH,Sales,Actual,15/05/2024,15/05/2024 21:00:00,Food,16.375
FOH,Sales,Forecast,16/05/2024,16/05/2024 00:00:00,Food,4500.0
FOH,Sales,Forecast,16/05/2024,16/05/2024 00:00:00,Beverage,2000.0
FOH,Sales,Actual,16/05/2024,16/05/2024 10:00:00,Beverage,14.9583
FOH,Sales,Actual,16/05/2024,16/05/2024 10:00:00,Food,57.7917
FOH,Sales,Actual,16/05/2024,16/05/2024 11:00:00,Beverage,2.875
FOH,Sales,Actual,16/05/2024,16/05/2024 11:00:00,Food,51.8333
FOH,Sales,Actual,16/05/2024,16/05/2024 12:00:00,Beverage,114.8333
FOH,Sales,Actual,16/05/2024,16/05/2024 12:00:00,Food,358.8333
FOH,Sales,Actual,16/05/2024,16/05/2024 13:00:00,Beverage,256.5833
FOH,Sales,Actual,16/05/2024,16/05/2024 13:00:00,Food,622.7083
FOH,Sales,Actual,16/05/2024,16/05/2024 14:00:00,Beverage,109.9167
FOH,Sales,Actual,16/05/2024,16/05/2024 14:00:00,Food,240.2083
FOH,Sales,Actual,16/05/2024,16/05/2024 15:00:00,Beverage,130.7083
FOH,Sales,Actual,16/05/2024,16/05/2024 15:00:00,Food,276.5417
FOH,Sales,Actual,16/05/2024,16/05/2024 16:00:00,Beverage,128.2917
FOH,Sales,Actual,16/05/2024,16/05/2024 16:00:00,Food,307.765
FOH,Sales,Actual,16/05/2024,16/05/2024 17:00:00,Beverage,306.5417
FOH,Sales,Actual,16/05/2024,16/05/2024 17:00:00,Food,795.0017
FOH,Sales,Actual,16/05/2024,16/05/2024 18:00:00,Beverage,364.0
FOH,Sales,Actual,16/05/2024,16/05/2024 18:00:00,Food,828.85
FOH,Sales,Actual,16/05/2024,16/05/2024 19:00:00,Beverage,397.0833
FOH,Sales,Actual,16/05/2024,16/05/2024 19:00:00,Food,725.125
FOH,Sales,Actual,16/05/2024,16/05/2024 20:00:00,Beverage,137.2083
FOH,Sales,Actual,16/05/2024,16/05/2024 20:00:00,Food,326.5417
FOH,Sales,Actual,16/05/2024,16/05/2024 21:00:00,Beverage,8.2917
FOH,Sales,Actual,16/05/2024,16/05/2024 21:00:00,Food,22.75
FOH,Sales,Forecast,17/05/2024,17/05/2024 00:00:00,Food,5800.0
FOH,Sales,Forecast,17/05/2024,17/05/2024 00:00:00,Beverage,3000.0
FOH,Sales,Actual,17/05/2024,17/05/2024 10:00:00,Beverage,5.75
FOH,Sales,Actual,17/05/2024,17/05/2024 10:00:00,Food,13.625
FOH,Sales,Actual,17/05/2024,17/05/2024 11:00:00,Beverage,34.5417
FOH,Sales,Actual,17/05/2024,17/05/2024 11:00:00,Food,169.0
