Department,Metric,Subdivision,Date of business,UTC datetime,Stream,Value
FOH,Sales,Prediction,01/12/2025,01/12/2025 00:00:00,Food,5220.0
FOH,Sales,Prediction,01/12/2025,01/12/2025 00:00:00,Beverage,2158.0
FOH,Sales,Forecast,01/12/2025,01/12/2025 00:00:00,Food,5500.0
FOH,Sales,Forecast,01/12/2025,01/12/2025 00:00:00,Beverage,2000.0
FOH,Sales,Actual,01/12/2025,01/12/2025 10:00:00,Beverage,2.5
FOH,Sales,Actual,01/12/2025,01/12/2025 10:00:00,Food,18.25
FOH,Sales,Actual,01/12/2025,01/12/2025 11:00:00,Beverage,54.25
FOH,Sales,Actual,01/12/2025,01/12/2025 11:00:00,Food,65.2083
FOH,Sales,Actual,01/12/2025,01/12/2025 12:00:00,Beverage,221.0
FOH,Sales,Actual,01/12/2025,01/12/2025 12:00:00,Food,505.875
FOH,Sales,Actual,01/12/2025,01/12/2025 13:00:00,Beverage,302.875
FOH,Sales,Actual,01/12/2025,01/12/2025 13:00:00,Food,1057.0833
FOH,Sales,Actual,01/12/2025,01/12/2025 14:00:00,Beverage,265.5833
FOH,Sales,Actual,01/12/2025,01/12/2025 14:00:00,Food,537.6667
FOH,Sales,Actual,01/12/2025,01/12/2025 15:00:00,Beverage,222.5833
FOH,Sales,Actual,01/12/2025,01/12/2025 15:00:00,Food,280.6667
FOH,Sales,Actual,01/12/2025,01/12/2025 16:00:00,Beverage,115.625
FOH,Sales,Actual,01/12/2025,01/12/2025 16:00:00,Food,179.5417
FOH,Sales,Actual,01/12/2025,01/12/2025 17:00:00,Beverage,300.375
FOH,Sales,Actual,01/12/2025,01/12/2025 17:00:00,Food,765.4167
FOH,Sales,Actual,01/12/2025,01/12/2025 18:00:00,Beverage,274.0833
FOH,Sales,Actual,01/12/2025,01/12/2025 18:00:00,Food,743.425
FOH,Sales,Actual,01/12/2025,01/12/2025 19:00:00,Beverage,256.25
FOH,Sales,Actual,01/12/2025,01/12/2025 19:00:00,Food,658.125
FOH,Sales,Actual,01/12/2025,01/12/2025 20:00:00,Beverage,55.4167
FOH,Sales,Actual,01/12/2025,01/12/2025 20:00:00,Food,93.7917
FOH,Sales,Actual,01/12/2025,01/12/2025 21:00:00,Beverage,4.4583
FOH,Sales,Actual,01/12/2025,01/12/2025 21:00:00,Food,39.6667
FOH,Sales,Prediction,02/12/2025,02/12/2025 00:00:00,Food,5295.0
FOH,Sales,Prediction,02/12/2025,02/12/2025 00:00:00,Beverage,2299.0
FOH,Sales,Forecast,02/12/2025,02/12/2025 00:00:00,Food,5500.0
FOH,Sales,Forecast,02/12/2025,02/12/2025 00:00:00,Beverage,2000.0
FOH,Sales,Actual,02/12/2025,02/12/2025 10:00:00,Beverage,11.4583
