Department,Metric,Subdivision,Date of business,UTC datetime,Stream,Value
FOH,Sales,Forecast,15/09/2025,15/09/2025 00:00:00,Food,4200.0
FOH,Sales,Forecast,15/09/2025,15/09/2025 00:00:00,Beverage,1600.0
FOH,Sales,Prediction,15/09/2025,15/09/2025 01:00:00,Food,4156.0
FOH,Sales,Prediction,15/09/2025,15/09/2025 01:00:00,Beverage,1539.0
FOH,Sales,Actual,15/09/2025,15/09/2025 09:00:00,Beverage,0.0
FOH,Sales,Actual,15/09/2025,15/09/2025 09:00:00,Food,21.625
FOH,Sales,Actual,15/09/2025,15/09/2025 10:00:00,Beverage,2.875
FOH,Sales,Actual,15/09/2025,15/09/2025 10:00:00,Food,60.7917
FOH,Sales,Actual,15/09/2025,15/09/2025 11:00:00,Beverage,3.5417
FOH,Sales,Actual,15/09/2025,15/09/2025 11:00:00,Food,150.9167
FOH,Sales,Actual,15/09/2025,15/09/2025 12:00:00,Beverage,50.375
FOH,Sales,Actual,15/09/2025,15/09/2025 12:00:00,Food,511.75
FOH,Sales,Actual,15/09/2025,15/09/2025 13:00:00,Beverage,292.3333
FOH,Sales,Actual,15/09/2025,15/09/2025 13:00:00,Food,641.25
FOH,Sales,Actual,15/09/2025,15/09/2025 14:00:00,Beverage,197.4583
FOH,Sales,Actual,15/09/2025,15/09/2025 14:00:00,Food,425.375
FOH,Sales,Actual,15/09/2025,15/09/2025 15:00:00,Beverage,94.5
FOH,Sales,Actual,15/09/2025,15/09/2025 15:00:00,Food,61.4167
FOH,Sales,Actual,15/09/2025,15/09/2025 16:00:00,Beverage,58.7083
FOH,Sales,Actual,15/09/2025,15/09/2025 16:00:00,Food,160.1667
FOH,Sales,Actual,15/09/2025,15/09/2025 17:00:00,Beverage,106.875
FOH,Sales,Actual,15/09/2025,15/09/2025 17:00:00,Food,225.9167
FOH,Sales,Actual,15/09/2025,15/09/2025 18:00:00,Beverage,211.2083
FOH,Sales,Actual,15/09/2025,15/09/2025 18:00:00,Food,547.875
FOH,Sales,Actual,15/09/2025,15/09/2025 19:00:00,Beverage,309.375
FOH,Sales,Actual,15/09/2025,15/09/2025 19:00:00,Food,905.9583
FOH,Sales,Actual,15/09/2025,15/09/2025 20:00:00,Beverage,142.9583
FOH,Sales,Actual,15/09/2025,15/09/2025 20:00:00,Food,628.75
FOH,Sales,Actual,15/09/2025,15/09/2025 21:00:00,Beverage,2.875
FOH,Sales,Actual,15/09/2025,15/09/2025 21:00:00,Food,26.5
FOH,Sales,Forecast,16/09/2025,16/09/2025 00:00:00,Food,4200.0
FOH,Sales,Forecast,16/09/2025,16/09/2025 00:00:00,Beverage,1600.0
FOH,Sales,Prediction,16/09/2025,16/09/2025 01:00:00,Food,4428.0
FOH,Sales,Prediction,16/09/2025,16/09/2025 01:00:00,Beverage,1846.0
FOH,Sales,Actual,16/09/2025,16/09/2025 10:00:00,Beverage,14.9583
FOH,Sales,Actual,16/09/2025,16/09/2025 10:00:00,Food,22.5917
FOH,Sales,Actual,16/09/2025,16/09/2025 11:00:00,Beverage,15.9167
FOH,Sales,Actual,16/09/2025,16/09/2025 11:00:00,Food,12.4167
FOH,Sales,Actual,16/09/2025,16/09/2025 12:00:00,Beverage,87.75
FOH,Sales,Actual,16/09/2025,16/09/2025 12:00:00,Food,228.25
FOH,Sales,Actual,16/09/2025,16/09/2025 13:00:00,Beverage,123.3333
FOH,Sales,Actual,16/09/2025,16/09/2025 13:00:00,Food,313.9583
FOH,Sales,Actual,16/09/2025,16/09/2025 14:00:00,Beverage,113.0417
FOH,Sales,Actual,16/09/2025,16/09/2025 14:00:00,Food,459.625
FOH,Sales,Actual,16/09/2025,16/09/2025 15:00:00,Beverage,150.125
FOH,Sales,Actual,16/09/2025,16/09/2025 15:00:00,Food,330.5417
FOH,Sales,Actual,16/09/2025,16/09/2025 16:00:00,Beverage,85.4583
FOH,Sales,Actual,16/09/2025,16/09/2025 16:00:00,Food,162.6833
FOH,Sales,Actual,16/09/2025,16/09/2025 17:00:00,Beverage,73.0
FOH,Sales,Actual,16/09/2025,16/09/2025 17:00:00,Food,269.7417
FOH,Sales,Actual,16/09/2025,16/09/2025 18:00:00,Beverage,162.75
FOH,Sales,Actual,16/09/2025,16/09/2025 18:00:00,Food,511.1667
FOH,Sales,Actual,16/09/2025,16/09/2025 19:00:00,Beverage,203.5833
FOH,Sales,Actual,16/09/2025,16/09/2025 19:00:00,Food,511.3333
FOH,Sales,Actual,16/09/2025,16/09/2025 20:00:00,Beverage,132.6667
FOH,Sales,Actual,16/09/2025,16/09/2025 20:00:00,Food,462.4167
FOH,Sales,Actual,16/09/2025,16/09/2025 21:00:00,Beverage,11.5833
FOH,Sales,Actual,16/09/2025,16/09/2025 21:00:00,Food,0.0
FOH,Sales,Forecast,17/09/2025,17/09/2025 00:00:00,Food,5500.0
FOH,Sales,Forecast,17/09/2025,17/09/2025 00:00:00,Beverage,2000.0
FOH,Sales,Prediction,17/09/2025,17/09/2025 01:00:00,Food,4795.0
FOH,Sales,Prediction,17/09/2025,17/09/2025 01:00:00,Beverage,1945.0
FOH,Sales,Actual,17/09/2025,17/09/2025 10:00:00,Beverage,24.9583
FOH,Sales,Actual,17/09/2025,17/09/2025 10:00:00,Food,154.3333
FOH,Sales,Actual,17/09/2025,17/09/2025 11:00:00,Beverage,29.3333
FOH,Sales,Actual,17/09/2025,17/09/2025 11:00:00,Food,56.3333
FOH,Sales,Actual,17/09/2025,17/09/2025 12:00:00,Beverage,127.875
FOH,Sales,Actual,17/09/2025,17/09/2025 12:00:00,Food,551.2083
FOH,Sales,Actual,17/09/2025,17/09/2025 13:00:00,Beverage,78.5
FOH,Sales,Actual,17/09/2025,17/09/2025 13:00:00,Food,205.7917
FOH,Sales,Actual,17/09/2025,17/09/2025 14:00:00,Beverage,87.0
FOH,Sales,Actual,17/09/2025,17/09/2025 14:00:00,Food,195.0
FOH,Sales,Actual,17/09/2025,17/09/2025 15:00:00,Beverage,77.9167
FOH,Sales,Actual,17/09/2025,17/09/2025 15:00:00,Food,160.8333
FOH,Sales,Actual,17/09/2025,17/09/2025 16:00:00,Beverage,181.875
FOH,Sales,Actual,17/09/2025,17/09/2025 16:00:00,Food,469.9167
FOH,Sales,Actual,17/09/2025,17/09/2025 17:00:00,Beverage,156.0417
FOH,Sales,Actual,17/09/2025,17/09/2025 17:00:00,Food,364.4583
FOH,Sales,Actual,17/09/2025,17/09/2025 18:00:00,Beverage,261.9583
FOH,Sales,Actual,17/09/2025,17/09/2025 18:00:00,Food,743.5
FOH,Sales,Actual,17/09/2025,17/09/2025 19:00:00,Beverage,232.0417
FOH,Sales,Actual,17/09/2025,17/09/2025 19:00:00,Food,636.1
FOH,Sales,Actual,17/09/2025,17/09/2025 20:00:00,Beverage,50.1667
FOH,Sales,Actual,17/09/2025,17/09/2025 20:00:00,Food,139.3333
FOH,Sales,Actual,17/09/2025,17/09/2025 21:00:00,Beverage,42.875
FOH,Sales,Actual,17/09/2025,17/09/2025 21:00:00,Food,138.9167
FOH,Sales,Actual,17/09/2025,17/09/2025 22:00:00,Beverage,5.25
FOH,Sales,Actual,17/09/2025,17/09/2025 22:00:00,Food,0.0
FOH,Sales,Forecast,18/09/2025,18/09/2025 00:00:00,Food,5700.0
FOH,Sales,Forecast,18/09/2025,18/09/2025 00:00:00,Beverage,2200.0
FOH,Sales,Prediction,18/09/2025,18/09/2025 01:00:00,Food,4852.0
FOH,Sales,Prediction,18/09/2025,18/09/2025 01:00:00,Beverage,2298.0
FOH,Sales,Actual,18/09/2025,18/09/2025 09:00:00,Beverage,12.2083
FOH,Sales,Actual,18/09/2025,18/09/2025 09:00:00,Food,17.375
FOH,Sales,Actual,18/09/2025,18/09/2025 10:00:00,Beverage,41.125
FOH,Sales,Actual,18/09/2025,18/09/2025 10:00:00,Food,83.0
FOH,Sales,Actual,18/09/2025,18/09/2025 11:00:00,Beverage,30.7083
FOH,Sales,Actual,18/09/2025,18/09/2025 11:00:00,Food,13.6667
