Department,Metric,Subdivision,Date of business,UTC datetime,Stream,Value
FOH,Sales,Forecast,02/09/2024,02/09/2024 00:00:00,Food,3600.0
FOH,Sales,Forecast,02/09/2024,02/09/2024 00:00:00,Beverage,1300.0
FOH,Sales,Actual,02/09/2024,02/09/2024 10:00:00,Beverage,15.2917
FOH,Sales,Actual,02/09/2024,02/09/2024 10:00:00,Food,55.6667
FOH,Sales,Actual,02/09/2024,02/09/2024 11:00:00,Beverage,14.375
FOH,Sales,Actual,02/09/2024,02/09/2024 11:00:00,Food,113.9167
FOH,Sales,Actual,02/09/2024,02/09/2024 12:00:00,Beverage,103.4167
FOH,Sales,Actual,02/09/2024,02/09/2024 12:00:00,Food,364.25
FOH,Sales,Actual,02/09/2024,02/09/2024 13:00:00,Beverage,155.6667
FOH,Sales,Actual,02/09/2024,02/09/2024 13:00:00,Food,301.7917
FOH,Sales,Actual,02/09/2024,02/09/2024 14:00:00,Beverage,80.9583
FOH,Sales,Actual,02/09/2024,02/09/2024 14:00:00,Food,167.75
FOH,Sales,Actual,02/09/2024,02/09/2024 15:00:00,Beverage,61.0833
FOH,Sales,Actual,02/09/2024,02/09/2024 15:00:00,Food,133.875
FOH,Sales,Actual,02/09/2024,02/09/2024 16:00:00,Beverage,35.8333
FOH,Sales,Actual,02/09/2024,02/09/2024 16:00:00,Food,55.9167
FOH,Sales,Actual,02/09/2024,02/09/2024 17:00:00,Beverage,56.4583
FOH,Sales,Actual,02/09/2024,02/09/2024 17:00:00,Food,112.0
FOH,Sales,Actual,02/09/2024,02/09/2024 18:00:00,Beverage,213.5833
FOH,Sales,Actual,02/09/2024,02/09/2024 18:00:00,Food,789.375
FOH,Sales,Actual,02/09/2024,02/09/2024 19:00:00,Beverage,272.6667
FOH,Sales,Actual,02/09/2024,02/09/2024 19:00:00,Food,678.625
FOH,Sales,Actual,02/09/2024,02/09/2024 20:00:00,Beverage,90.0
FOH,Sales,Actual,02/09/2024,02/09/2024 20:00:00,Food,208.125
FOH,Sales,Actual,02/09/2024,02/09/2024 21:00:00,Beverage,26.5
FOH,Sales,Actual,02/09/2024,02/09/2024 21:00:00,Food,0.0
FOH,Sales,Forecast,03/09/2024,03/09/2024 00:00:00,Food,4000.0
FOH,Sales,Forecast,03/09/2024,03/09/2024 00:00:00,Beverage,1400.0
FOH,Sales,Actual,03/09/2024,03/09/2024 11:00:00,Beverage,37.5417
FOH,Sales,Actual,03/09/2024,03/09/2024 11:00:00,Food,31.0417
FOH,Sales,Actual,03/09/2024,03/09/2024 12:00:00,Beverage,157.1667
FOH,Sales,Actual,03/09/2024,03/09/2024 12:00:00,Food,480.7083
FOH,Sales,Actual,03/09/2024,03/09/2024 13:00:00,Beverage,259.25
FOH,Sales,Actual,03/09/2024,03/09/2024 13:00:00,Food,558.7083
FOH,Sales,Actual,03/09/2024,03/09/2024 14:00:00,Beverage,131.0417
FOH,Sales,Actual,03/09/2024,03/09/2024 14:00:00,Food,366.4167
FOH,Sales,Actual,03/09/2024,03/09/2024 15:00:00,Beverage,33.0417
FOH,Sales,Actual,03/09/2024,03/09/2024 15:00:00,Food,98.7083
FOH,Sales,Actual,03/09/2024,03/09/2024 16:00:00,Beverage,25.9583
FOH,Sales,Actual,03/09/2024,03/09/2024 16:00:00,Food,52.3583
FOH,Sales,Actual,03/09/2024,03/09/2024 17:00:00,Beverage,83.7083
FOH,Sales,Actual,03/09/2024,03/09/2024 17:00:00,Food,128.6667
FOH,Sales,Actual,03/09/2024,03/09/2024 18:00:00,Beverage,159.8333
FOH,Sales,Actual,03/09/2024,03/09/2024 18:00:00,Food,710.25
